OBJECTID,GROUP_NAME,GROUP_ID,COMB_DEP_IDs,COMB_NAMES,COMB_DMEA,LONGITUDE,LATITUDE,STATE,COUNTY,COMM_PRIM,COMM_SEC_TER,DEP_TYPE,WORK_TYPE,MODEL,ALTERATION,REFS,PROD_t,PROD_pct_WO3,PROD_WO3_t,PROD_WO3_stu,RESOUR_t,RESOUR_pct_WO3,RESOUR_WO3,RANK,URL
490,Silver Lode Claims,490,10043975 | 10149235 | 10256348 | 10044939 | 10098687,Maggie No. 1 Claim | Dolomite | Blaine and Kasper Property | NBMG Sample Site 488 | Preble Mine | Blaine & Kasper Property | Silver Lode Claims,,-117.3997827,40.9917492,Nevada,Humboldt,"AU, CU, AG","CU, AU, AG, W, HG",Vein,Surface | Underground,85: Polymetallic veins,Silicification |  | ,"Min. Rev. V. 71, NO. 28, 1982, PP. 8-12. | MINING JOURNAL (LONDON).  NEW GOLD HORIZONS, v. 300 , no. 7702, p. 201-202 | Erickson and Marsh, 1974a | NBMG, Spec Pub 11, 1990 | Schilling, 1964 | Erickson and Marsh, 1971a | MINING MAGAZINE (LONDON).  PINSON, ",,,0,,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043975
491,Son No. 6 Claim,491,10047318,Son No. 6 Claim | Vet No. 6 Claim | NBMG Sample Site 2319,,-117.5097402,40.7404294,Nevada,Humboldt,AG,"MN, CU, MO, PB, AU, ZN, W",,,"80: Porphyry Mo, low-F",Sericitization,"Willden, 1964",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047318
492,Tonopah Mine,492,10104129 | 10014329 | 10173656 | 10197829 | 10125205,Tungsten Pit Adit | Moly-Tonopah Mine | Jacks | Tonopah Mine | NBMG Sample Site 2612 | Tonopah Tunnel | Tonopah | Moly Mine,,-117.2595923,41.2120334,Nevada,Humboldt,W,"MO, CU, FE, W",Contact Metamorphic,Underground,42: W skarn,Silication; Silicification; Bleaching And Marbleization |  | ,"Hess and Larsen, 1922 | Holmes, 1946 | Bonham and others, 1985 | Hobbs, 1948 | Hobbs and Clabaugh, 1946 | Hotz and Willden, 1964 | Schilling, 1979 | Stager and Tingley, 1988 | Willden, 1964 | John and Bliss, 1993",392,0.29,113.16,1,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104129
493,Top Row Mine,493,10045094 | 10295299,Top Row | Top Row Mine,,-117.2569947,41.1821282,Nevada,Humboldt,W,,Contact Metamorphic,,42: W skarn,,"Stager and Tingley, 1988 | Willden, 1964 | Hotz and Willden, 1964 | John and Bliss, 1993",2541,0.32,8.1312,9,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10045094
494,Tungsten Occurrence,494,10222428,Tungsten Occurrence,,-117.4251673,40.909609,Nevada,Humboldt,W,,,,,,,,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10222428
495,Tungsten Prospect (Humboldt),495,10045095 | 10295305,Tungsten Prospect | Tungsten Occurrence,,-117.3032999,41.1410014,Nevada,Humboldt,W,"CU, AU, AG, W",Replacement,,42: W skarn,,"Willden, 1964 | Hotz and Willden, 1964",,,,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10045095
496,Unnamed Gold Prospect 4,496,10044976 | 10246556,Unnamed Gold Prospect 4,,-118.6880739,40.2730009,Nevada,Humboldt,"AU, CU, W","CU, W",,,,Heavy Clay Gouge Along Faults | ,"Willden, 1964 | Hotz and Willden, 1964 | Stager and Tingley, 1988",,,,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10044976
497,Unnamed Mine (Humboldt),497,10173652,Unnamed Mine | Hill Top,,-117.4222836,40.8313322,Nevada,Humboldt,,W,,,,,"Kerr, 1940 | Silberling and Roberts, 1962",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173652
498,Valley View Mine (Humboldt County),498,10045097 | 10295146,Valley View Mine | Harold's Club | Saunders Property & Toby Claim | Mountain View | Valley View,,-117.2617354,41.1510081,Nevada,Humboldt,W,"MO, CU, AG, FE, W",Contact Metamorphic,Surface | Underground,42: W skarn,Nontronite From Alteration Of Tactite In Shear Zone | ,"NBMG DISTRICT FILE 136, ITEM 22, 1963, USBM DATA. | Schilling, 1979 | Bonham and others, 1985 | Stager and Tingley, 1988 | Hobbs and Clabaugh, 1946 | Willden, 1964 | Hotz and Willden, 1964 | John and Bliss, 1993",66724,0.56,373.65,3768,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10045097
499,Vicksburg Mine,499,10045003,Vicksburg Mine | Vicksburg Consolidated Mines | Now Consolidated With Ashdown Mine To the South,,-118.6991822,41.8373244,Nevada,Humboldt,"AU, AG","CU, W",Vein,,273: Low-sulfide Au-quartz vein,,"Stager and Tingley, 1988",,,0,,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10045003
500,Willcox Tungsten Prospect,500,10043966 | 10295346 | 10246655 | 10222283,NBMG Sample Site 500 | Wilcox Tungsten Prospect Garnet | Molly ? Forgotten ? Sundown Group | Molly Prospect | Willcox Tungsten Prospect | Forgotten,,-117.4558749,40.8073099,Nevada,Humboldt,"MO, W",MO,,,42: W skarn,Silication |  | ,"MINERALS FOR INDUSTRY, NORTHERN NEVADA & NORTHWESTERN UTAH | Silberling and Roberts, 1962 | Schilling, 1962 | Stager and Tingley, 1988 | Willden, 1964",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043966
501,Birch Creek Mine,501,10045180 | 10295551,T-Bone Claim | T-Bone Mine | Birch Creek,"2567, 1964",-117.0479329,39.3690959,Nevada,Lander,W,AG,,,42: W skarn,,"Stewart and others, 1977 | Stager and Tingley, 1988 | John and Bliss, 1993",726,0.3,2.18,115,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10045180
502,Cahill Mine,502,10305591,Mcginness Prospect | Cahill | Cahill Claims | Crown Point Mine Claims | Peer Prospect | Aw Claims | Galliger Group | Millsite | Two Watts Claims | Cahill Mine,,-116.9870895,39.3850669,Nevada,Lander,AG,"MO, CU, ZN, AU, U, W",,,,,"Hill, 1915 | Stewart and others, 1977",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305591
503,Carissa Mine,503,10043996 | 10310305 | 10173778,Carissa Mine | Pedro | Copper Canyon Mining Co | Buckingham Moly Deposit | Buckingham Molybdenum Deposit,,-117.0343522,40.6148616,Nevada,Lander,"AU, MO, AG","CU, PB, AU, ZN, AG, W, FE",replacement,Surface | Underground,"64: Skarn Au | 80: Porphyry Mo, low-F | ",Intense Therma & Hydro Thermal | There were four alteration events: \n1. contactmetaorphism of the host sedimentary rocks during emplacement of the granitic plutons\n2. hydrothermal alteration associated with the metallization event\n3. clay and sericite ,"Roberts, 1964 | Lincoln, 1923 | Wendt, Clancy, 2004, Technical Report on the' ICBM/COPPER BASIN Property, Lander and Humboldt Counties, Nevada,  Staccato Gold website, :  http://www.staccatogold.com/i/pdf/icbm-43-101.pdf | Roberts and Arnold, 1965 | Stewa",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043996
504,Conquest Mine,504,10104005 | 10149841,Peer - Peacock | Conquest | Conquest Mine,,-116.8320973,39.3329791,Nevada,Lander,W,MO,,Surface | Underground,,,"McKee, 1976 | Schilling, 1964 | Stager and Tingley, 1988 | Kral, 1951 | Stewart and others, 1977 | John and Bliss, 1993",61.37,0.77,0.47,528,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104005
505,Copper Canyon Mine,505,10295443 | 10125555 | 10295563,Battle Mountain | Battle Mountain Complex | Copper Canyon Mine | Copper Basin  Mine | Battle Mountain Gold | Surprise | Copper Canyon Tungsten Deposit | Battle Mountain Mine | Battle Mountain Copper Basin | Fortitude Deposit Depleted | Pheonix | Reona | B,3191,-117.1284896,40.531758,Nevada,Lander,"AU, AG, CU","PB, MO, AU, ZN, AG, W",,Surface,,,"Econ. Geol. 71(3):703, 1976 | Roberts, 1964 | Lincoln, 1923 | Clement, 1964 | Roberts and Arnold, 1965 | Nash and Theodore, 1971 | Blake and Kretschmer, 1983 | Stewart and others, 1977 | Tippett, 1967 | Lewis, 1983 | Stager and Tingley, 1988 | Theodore an",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10295443
506,Dreamer Prospect,506,10097882,Dreamer Prospect,,-116.8871785,39.7827518,Nevada,Lander,W,,,,,,"Stager and Tingley, 1988",,,0,13,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10097882
507,Gold Acres Tungsten Prospect,507,10310461 | 10069103 | 10044885 | 10125599,Lime Point Claim | Little Squirt Claim | Big Chief | Gold Acres Deposit | Maloney Claim | Lakin Claim | Little Gold Acres | Old Kennecott Group,"1422, 3676",-116.742776,40.2557806,Nevada,Lander,"AU, AG, W","MO, SB, CU, AS, PB, ZN, W, TL, HG",shear zone; breccia fill; sediment-hosted disseminated Au; epithermal,Surface | Underground,173: Sediment-hosted Au | 172: Carbonate-hosted Au-Ag | 42: W skarn | ,"Alteration of the deposit consists of carbonization, silicification, argillization, oxidation, and skarn formation.  Carbonization (up to 3% by weight organic carbon) is the dominant alteration type in the deposit and can give a sooty appearance to the ro","MASMILS 0320150008, 0320150626 | Stewart and others, 1977 | Couch and Carpenter, 1943 | Stager and Tingley, 1988 | NBMG, MI-83; MI-84; MI-86 thru MI-96; MI-02. | Bonham, 1991 | Hays and Foo, 1991 | USBM (WINNEMUCCA) MILLS NO. 54, REF. NO. 3201500052, MINE",18,0.4,0.7,8,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10310461
508,Grass Valley Mine,508,10045255 | 10008822 | 10125717,Ruth | Ruth Claims | Grass Valley | Fannie and Rodcyt Claim Group,3181,-116.7702949,39.692867,Nevada,Lander,W,,,Surface,42: W skarn,,"Lemmon and Tweto, 1962 | Stager and Tingley, 1988",3,0.6,0,1625,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10045255
509,Harris Molybdenite Prospect,509,10173576,Harris Molybdenite Prospect | Golden Queen No 2,,-116.7976586,40.3788199,Nevada,Lander,MO,W,,,,,,,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173576
510,Indian Creek Mine,510,10103996,Grey Eagle Mine,,-116.7592234,40.3782453,Nevada,Lander,"AU, CU, AG","PB, MO, ZN, W",Vein,Underground,85: Polymetallic veins,"Intrusive Alterred And Replaced By Sericite, Pyrite.   Intrusive Pyrometasomatized The Country Rock Locally Producing A Calc-Silicate Skarn, Hornfels And Scheelite, Molybdenite Mineralization","Emmons, 1910 | Stager and Tingley, 1988 | USBM (WINNTMUCCA) MILS NO 97, REP. NO. 3201500045, MINERAL PROPERTY FILE 37.130",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103996
511,Linka Mine,511,10045161 | 10008793,Linka Mine | Garnetite Mine,,-116.8367286,39.3285896,Nevada,Lander,"MO, W","CU, MO",,Surface | Underground,42: W skarn,,"Lemmon and Tweto, 1962 | Stager and Tingley, 1988 | Stewart and others, 1977",,,2328.743228,2567,,,,4,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10045161
512,Lynch Creek Mine,512,10198572 | 10045182,Lynch Creek Mine | Lynch Creek | Lynch Creek Claim | Blue Horron Group,,-117.0462562,39.3581054,Nevada,Lander,W,BE,,,46: W veins,,"Schilling, 1964 | Stager and Tingley, 1988 | USBM RI 6118, 1962, 10 PP. | Stewart and others, 1977",,,20.86524902,23,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10198572
513,Mill Gulch Placers,513,10310337 | 10044898 | 10305328,Mill Gulch placers | Mud Springs Valley placers | Miller Gulch Placer Mining Co | Crescent Valley Placers | Mill Gulch | Triplett Gulch Placers,,-116.6980907,40.3069703,Nevada,Lander,AU,"AG, W",Placer | Placer gold,,119: Placer Au-PGE,,"Long and others, 1998 | USBM (WINNEMUCCA) MILS NO. 70, REFERENCE NO. 3201500122 | Johnson, 1973 | Stager and Tingley, 1988 | USBM INFORM CIRC 7043, 1939, PP.43-44. | Stewart and McKee, 1977 | Vanderburg, 1939",,,0,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10310337
514,Reward Prospects,514,10094697,Dawn | Pacific | Boomer | Trap | Livingood | Reward Prospects | Cadro,,-117.2656119,39.7325991,Nevada,Lander,W,"MN, MO, PB, AG, F-Fluorite, BI",,,46: W veins,,"Stager and Tingley, 1988",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10094697
515,Shwin Prospect,515,10014315 | 10270997 | 10222347 | 10125124,George Shwin Prospect | Hard Luck Nos. 1 and 2 | Waterfall | Tungsten Occurrence | Unnamed Prospect,,-116.9360875,40.3464085,Nevada,Lander,W,,Contact Metasomatic,,,,"Stager and Tingley, 1988",,,3.62873896,4,,,,4,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10014315
516,Smoky Valley Mine,516,10125756,Smoky Valley Mine | Gerish | Mine | Gilmore Silver Mine | Big SmokySmoky | Gold Star Mine | Gilmore Claims | Nevada Birch Creek Mining Co. Group | Silver Claim,,-117.0134587,39.3725431,Nevada,Lander,AG,"PB, CU, AU, FE, W",,,,,"Garside, 1973 | Hill, 1915 | Schilling, 1979 | Stewart and others, 1977 | USBM IC 7043, 1939",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10125756
517,Spencer Shaft,517,10198512 | 10095727 | 10098646,Spenser Shaft | Unnamed Tungsten Prospect | Linka | Spruce Mt | Garnetite | Toiyabe Claims | Spencer Shaft | Spenser Hot Springsshs Nos. 1-192,,-116.8478176,39.3255453,Nevada,Lander,W,"MO, W",,Underground,,,"McKee, 1976 | Schilling, 1964 | Stager and Tingley, 1988 | Stewart and others, 1977",,,,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10198512
518,Unknown (Lander),518,10125427,"Unknwon 27,18,44",,-117.0160491,39.3902149,Nevada,Lander,AG,W,,,,,,,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10125427
519,Unnamed Prospect (Lander),519,10094669 | 10198658,Tungsten Occurrence | Unnamed Prospect,,-117.1845811,40.6319088,Nevada,Lander,"CU, W",,,,42: W skarn,,"Stager and Tingley, 1988",,,,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10094669
520,Unnamed Skarn (Lander),520,10095722,Unnamed Skarn,,-117.275026,39.7022726,Nevada,Lander,"MO, W",,,,,"Oxidation, Seratization.",,,,,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10095722
521,Vail Placer Mine,521,10044072,Vail Placer Mine | Acacia-Hawkeye Group,,-117.0514002,40.6187077,Nevada,Lander,AU,"AG, CU, W",Placer,Surface | Underground,119: Placer Au-PGE,,"Stager and Tingley, 1988 | Roberts and Arnold, 1965 | Stewart and others, 1977 | Vanderburg, 1939",,,0,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10044072
522,Churchill Butte Mine,522,10222304 | 10198467 | 10043888 | 10043886 | 10246732 | 10270990 | 10043887,Section 15 Tungsten Mine | Rainbow Group | Mountain View Group | Tungsten Occurrence | Churchill Butte Mine | B H and V | Section 9 Tungsten Prospect | Ruth No. 1 Mine | Old Soldier Mine | Ruth Mine | B. H. & V. Mine,,-119.2826566,39.3291004,Nevada,Lyon,"MO, W","PB, AU, AG, W",,,,,"Johnson and Benson, 1963 | Schilling, 1962 | Moore, 1969 | Stager and Tingley, 1988 | John and Bliss, 1993",34,0.55,1.87,15,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10222304
523,Cowboy Mine,523,10008832 | 10271146,Cowboy Mine,,-119.1710633,38.6328327,Nevada,Lyon,W,"PB, AG",,Surface | Underground,42: W skarn,,"Johnson and Benson, 1963 | Stager and Tingley, 1988 | Stoddard and Carpenter, 1950 | Moore, 1969 | John and Bliss, 1993",476,1.14,5.43,6,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10008832
524,Lgcs Claims,524,10050846,NBMG # 4419 | Lgcs Claims,,-119.3065584,39.0051625,Nevada,Lyon,"AG, W",,,,,The Contact System Has A Very Limited Skarn Zone But There Was Visible Scheelite Along The System.,,,,,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10050846
525,Pearl Harbor Mine,525,10043891 | 10222745,Tungsten Flat | Pearl Harbor Tungsten Mine | Pearl Harbor Mine,,-119.4770338,39.3361501,Nevada,Lyon,W,,,,42: W skarn,,"Lemmon and Tweto, 1962 | Stager and Tingley, 1988 | Stoddard and Carpenter, 1950 | Moore, 1969 | John and Bliss, 1993",345,0.89,3.7,337,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043891
526,Tede Boy Claims,526,10037677,Tede Boy Claims | NBMG # 3786,,-119.0099484,38.964109,Nevada,Lyon,"CU, W",AU,Vein,,,Scheelite,"Moore, 1969",,,,,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10037677
527,Unnamed Prospect (Lyon),527,10222161,Unnamed Prospectnce | Tungsten Occurrence,,-119.4406784,39.376455,Nevada,Lyon,W,,,,,,,,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10222161
528,American Gold Claims South,528,10050815,American Gold Claims South | NBMG Sample Site #3638,,-118.3815182,38.5976552,Nevada,Mineral,"MO, W",,,,,,,,,,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10050815
529,"Bataan, Mabel, and Mollie Claims",529,10008835 | 10050824 | 10149563 | 10222353,Olga | and Mollie Claims | Farrington and Gilbert | Bataan | Farrington and Gilbert Mine | Bataan Mine | Mabel | Poor Boy,,-118.3143395,38.451655,Nevada,Mineral,"CU, W","CU, W",,,, | Skarn Along The Contact Zone | ,"Ross, 1961 | Schilling, 1964 | Lemmon and Tweto, 1962 | Stager and Tingley, 1988 | John and Bliss, 1993",115,0.26,0.3,33,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10008835
530,Black Jack Prospect,530,10045305 | 10246271,Black Jack Mine | Black Jack | Sodaville | Black Queen,,-118.111244,38.3445845,Nevada,Mineral,"MN, W","MN, Clay, W",,,156: Epithermal Mn | ,,"Ross, 1961 | Warner and others, 1959 | Stager and Tingley, 1988 | Archbold, 1966",,,0,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10045305
531,Blue Bird Mine,531,10044631 | 10198547,Blue Bird Prospect | Billingham Mine ? | Blue Bird,,-117.8011893,38.5249182,Nevada,Mineral,W,,Contact Metasomatic,,,,"Ross, 1961 | Stager and Tingley, 1988 | John and Bliss, 1993",263,0.3,0.79,88,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10044631
532,Blue Jacket Prospect,532,10098367 | 10045445 | 10198376 | 10295323 | 10037440,"Blue Ribbon Mine | Blue Jacket Claims | Blue Ribbon | NBMG Sample Site #3602 | Blue Ribbon 6,7 | Blue Ribbon Mine East | Blue Ribbon Prospect",1619,-118.2183818,38.4760975,Nevada,Mineral,"CU, W","MN, MO, CU, ZN, AG, W, FE",Contact Metamorphic,,,Silicification,"Gianella, 1945 | Ross, 1961 | Ferguson and Muller, 1949 | Lincoln, 1923 | Stager and Tingley, 1988 | Ferguson and others, 1954",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10098367
533,Buff's Mine,533,10174096 | 10014319,Buff's Mine | Buff Mine,,-118.0740813,38.5642719,Nevada,Mineral,W,,Unknown,,,,"Stager and Tingley, 1988",,,70.76040972,78,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10174096
534,Cedar Chest Mine,534,10044632 | 10125439 | 10125423,Cedar Chest Prospect | Cedar Chest | Cedar Chest Mine,,-117.8435432,38.5232023,Nevada,Mineral,W,,Contact Metasomatic,,42: W skarn,,"Ross, 1961 | Stager and Tingley, 1988 | John and Bliss, 1993",726,0.72,5.23,577,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10044632
535,Cedar Summit Mine,535,10014316 | 10271035 | 10173525 | 10271245 | 10044638 | 10045440,Cedar Summit | Cedar Summit Mine | Unidentified Occurrence | Tungsten Occurrence | Unnamed Prospect,,-117.766925,38.5080398,Nevada,Mineral,W,W,Contact Metasomatic,,42: W skarn,,"Ross, 1961 | Stager and Tingley, 1988 | John and Bliss, 1993",52,0.3,0.16,17,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10014316
536,Copper Chief Mine,536,10111443 | 10246911 | 10222753,Christine | Christine Claims | Copper Chief | Copper Chief Mine,,-117.9845188,38.4724303,Nevada,Mineral,"CU, W","PB, AG, CU",,,59: Skarn Cu,,"Ross, 1961 | Stager and Tingley, 1988 | Ferguson and Muller, 1949",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10111443
537,Copper Head Mine,537,10045478 | 10222509,Copper Head,,-118.0762231,38.5403845,Nevada,Mineral,W,"CU, FE",Contact Metamorphic,,42: W skarn,Garnetization | ,"Ross, 1961 | Stager and Tingley, 1988 | Ferguson and Muller, 1949",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10045478
538,Copper King Mine (Mineral County),538,10095379 | 10174048,Copper King Group | Copper King | Houghton - O' Boyle Mine,,-118.2297264,38.4519833,Nevada,Mineral,W,"CU, W",,,,,"Ross, 1961 | Stager and Tingley, 1988",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10095379
539,Crystal Claims,539,10090959,Tom Kenyon Property | Crystal Claims,,-118.281816,39.0203719,Nevada,Mineral,W,,,,42: W skarn,,"Stager and Tingley, 1988 | John and Bliss, 1995 | John and Bliss, 1993",35,0.74,2.59,28,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10090959
540,Dead Horse Wells Prospect,540,10198066 | 10295718 | 10037397,Name Unknown | Tungsten Occurrence | Dead Horse Wells,,-118.5652761,38.9021992,Nevada,Mineral,W,W,,,,,"Ross, 1961 | Stager and Tingley, 1988",,,4.5359237,5,,,,4,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10198066
541,Defender Mine,541,10037505 | 10197929 | 10149685,Dough God | No Good? | Defender | De Fender Mine | Huntoon Mine,,-118.4174775,38.2155575,Nevada,Mineral,W,"MO, F-Fluorite",,,42: W skarn,,"Ross, 1961 | Schilling, 1964 | Stager and Tingley, 1988 | John and Bliss, 1993",835,0.51,4.26,445,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10037505
542,Desert Scheelite Mine,542,10045331 | 10149300 | 10173568,Duval Desert Scheelite | Desert Scheelite | Desert Scheelite Claims,3033,-117.8708135,38.3790056,Nevada,Mineral,W,W,Contact Metasomatic,Underground,42: W skarn,,"Ross, 1961 | Vanderburg, 1937 | Warner and others, 1959 | Stager and Tingley, 1988 | John and Bliss, 1993",147,0.31,4.56,5,17,0.26,277,10,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10045331
543,Dry Gulch Prospect,543,10109511 | 10045427 | 10222624,Dry Gulch Claims | Dry Gulch,,-118.3688174,38.5912962,Nevada,Mineral,W,,Contact Metamorphic,,42: W skarn,,"Ross, 1961 | Schilling, 1964 | Stager and Tingley, 1988",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10109511
