country,ms_uri,source_id,record_id,state_or_province,crs,other_names,site_name,commodity,deposit_type,link_method,GroupID,loc_GroupID,GroupID_location
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10027571,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10137811",https://mrdata.usgs.gov/mrds,"10137811,10027571",Arizona,EPSG:4326,"","White Jumbo,White Jumbo","Quartz,Feldspar,Lithium,Feldspar,Lithium","LCT pegmatite,Simple pegmatite,NYF pegmatite,Simple pegmatite,LCT pegmatite",GEO,ALL135,ALL135,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078585,https://mrdata.usgs.gov/mrds,10078585,North Carolina,EPSG:4326,"",V,"Quartz,Feldspar,Tin,Lithium","Greisen beryllium±Li,Simple pegmatite,Greisen tin ±W-Mo,LCT pegmatite",GEO,ALL136,ALL136,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10218458,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067348",https://mrdata.usgs.gov/mrds,"10067348,10218458",Massachusetts,EPSG:4326,"",Mac mber Ledge Lithia,Lithium,"Simple pegmatite,LCT pegmatite,Lacustrine brine lithium,Lacustrine clay lithium",GEO,ALL137,ALL137,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10199710,https://mrdata.usgs.gov/mrds,10199710,North Carolina,EPSG:4326,St of Faires Main Shaft,Unnamed  435 Feet Northea,"Tin,Lithium","Greisen tin ±W-Mo,LCT pegmatite",GEO,ALL139,ALL139,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10300049,https://mrdata.usgs.gov/mrds,10300049,Tennessee,EPSG:4326,"",(Facility) New Johnsonville Refinery,"Lithium,Manganese","Replacement manganese,Supergene manganese,Lacustrine manganese",GEO,ALL140,ALL140,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097817,https://mrdata.usgs.gov/mrds,10097817,South Dakota,EPSG:4326,"",Tanner,"Mica,Beryllium,Feldspar,Tantalum,Lithium","LCT pegmatite,Simple pegmatite,NYF pegmatite",GEO,ALL141,ALL141,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104255,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10251636",https://mrdata.usgs.gov/mrds,"10104255,10251636",South Dakota,EPSG:4326,"Monitor,Protector,Monarch,Protector Lode Clai,Ms,Monitor,Monarch",Peerless,"Feldspar,Tantalum,Mica,Tin,Beryllium,Lithium,Aluminum,Tin,Mica,Beryllium,Lithium","Simple pegmatite,LCT pegmatite,NYF pegmatite,NYF pegmatite,Simple pegmatite,LCT pegmatite",GEO,ALL142,ALL142,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10272265,https://mrdata.usgs.gov/mrds,10272265,New Mexico,EPSG:4326,"",Rising Sun,Lithium,"Lacustrine clay lithium,Greisen beryllium±Li,LCT pegmatite",GEO,ALL143,ALL143,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161985,https://mrdata.usgs.gov/mrds,10161985,Arizona,EPSG:4326,Lyles Deposit,White Hills Lithium,"Lithium,Magnesite",Lacustrine clay lithium,GEO,ALL146,ALL146,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10306857,https://mrdata.usgs.gov/mrds,10306857,Maine,EPSG:4326,"",1580 Brook Prospet,Lithium,"LCT pegmatite,Pegmatite,Greisen beryllium±Li,Simple pegmatite",GEO,ALL147,ALL147,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10295160,https://mrdata.usgs.gov/mrds,10295160,Nevada,EPSG:4326,"Silver Peak Lithium Project,Foote Mineral Company Refinery,Clayton Valley,Silver Peak,Silver Peak Marsh",Silver Peak Lithium,"Boron-Borates,Lithium,Potassium","Lacustrine brine lithium,Lacustrine clay lithium,Ckised-Basin Potash-Bearing Brines",GEO,ALL149,ALL149,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10218532,https://mrdata.usgs.gov/mrds,10218532,Maine,EPSG:4326,"",Stty,"Feldspar,Mica,Beryllium,Lithium","LCT pegmatite,Greisen beryllium±Li,Simple pegmatite",GEO,ALL151,ALL151,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10272617,https://mrdata.usgs.gov/mrds,10272617,New Mexico,EPSG:4326,"",Blue Feather s,"Lithium,Beryllium,Mica,Tantalum","LCT pegmatite,Peralkaline igneous HFSE- REE,Greisen beryllium±Li,NYF pegmatite",GEO,ALL153,ALL153,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10286697,https://mrdata.usgs.gov/mrds,10286697,California,EPSG:4326,"",Big Buck,Lithium,"LCT pegmatite,Lacustrine brine lithium,Lacustrine clay lithium",GEO,ALL154,ALL154,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000001,https://mrdata.usgs.gov/mrds,60000001,Arizona,EPSG:4326,"Picacho View,Climax,Morning Star,Sunset,Buena Vista Properties,Starlight,Outpost,Midnight Owl,Lucky Strike,Independence,Sunrise,North Morning Star,Hertz,Lower Jumbo,Anderson,Scheelite Reef,Friction",White Picacho,"Tantalum,Mica,Bismuth,Feldspar,rare earth elements,Zinc,Gold,Tungsten,Lithium,Molybdenum,Beryllium,Lead,Vanadium","SKARN,LCT pegmatite,NYF pegmatite,PEGMATITE,Simple pegmatite,DISSEMINATED",GEO,ALL156,ALL156,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078599,https://mrdata.usgs.gov/mrds,10078599,North Carolina,EPSG:4326,"",Gates Tin,"Lithium,Feldspar,Tin,Quartz",Greisen tin ±W-Mo,GEO,ALL157,ALL157,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10177779,https://mrdata.usgs.gov/mrds,10177779,South Dakota,EPSG:4326,"",Lithia Lode,Lithium,"Lacustrine clay lithium,Lacustrine brine lithium,Peralkaline igneous HFSE- REE",GEO,ALL159,ALL159,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097814,https://mrdata.usgs.gov/mrds,10097814,South Dakota,EPSG:4326,"White Cap,Primer",King Mica,"Beryllium,Lithium,Feldspar,Mica","NYF pegmatite,LCT pegmatite,Simple pegmatite,Greisen beryllium±Li",GEO,ALL160,ALL160,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078613,https://mrdata.usgs.gov/mrds,10078613,North Carolina,EPSG:4326,"",Indian,"Beryllium,Tin,Quartz,Feldspar,Lithium","LCT pegmatite,Simple pegmatite",GEO,ALL161,ALL161,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10178034,https://mrdata.usgs.gov/mrds,10178034,South Dakota,EPSG:4326,High Climb Mine,Stalin,"Mica,Lithium,Beryllium,Feldspar","Peralkaline igneous HFSE- REE,NYF pegmatite,Greisen beryllium±Li",GEO,ALL163,ALL163,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104235,https://mrdata.usgs.gov/mrds,10104235,South Dakota,EPSG:4326,"",Rough and Ready,"Feldspar,Tin,Tantalum,Lithium","Simple pegmatite,LCT pegmatite,NYF pegmatite,Abyssal pegmatite REE",GEO,ALL165,ALL165,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067346,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10267583",https://mrdata.usgs.gov/mrds,"10267583,10067346",Massachusetts,EPSG:4326,"",Manning Locality Lithia,Lithium,"LCT pegmatite,Simple pegmatite,Lacustrine clay lithium,Lacustrine brine lithium",GEO,ALL166,ALL166,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10107743,https://mrdata.usgs.gov/mrds,10107743,California,EPSG:4326,"",Stewart Pegmatite,"Tantalum,Lithium","Simple pegmatite,LCT pegmatite",GEO,ALL167,ALL167,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10101739,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055679",https://mrdata.usgs.gov/mrds,"10101739,10055679",South Dakota,EPSG:4326,"","Tiptop Lode,Tip Top Lode","Beryllium,Feldspar,Mica,Lithium","Simple pegmatite,NYF pegmatite,LCT pegmatite,Simple pegmatite",GEO,ALL168,ALL168,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10296700,https://mrdata.usgs.gov/mrds,10296700,North Carolina,EPSG:4326,"",Spencer Mtn,Lithium,Lacustrine clay lithium,GEO,ALL169,ALL169,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10129551,https://mrdata.usgs.gov/mrds,10129551,South Dakota,EPSG:4326,"",Rough,"Feldspar,Lithium,Tin",Greisen beryllium±Li,GEO,ALL170,ALL170,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10296151,https://mrdata.usgs.gov/mrds,10296151,New Hampshire,EPSG:4326,"Foss Ledge Mine.,Foss Mine",Foss,"Mica,Tin,Lithium,Feldspar","Greisen beryllium±Li,LCT pegmatite,Simple pegmatite,NYF pegmatite",GEO,ALL171,ALL171,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10091557,https://mrdata.usgs.gov/mrds,10091557,Wyoming,EPSG:4326,"",Pacific Lode,"Lead,Manganese,Lithium,Uranium,Selenium","Sandstone uranium,Supergene uranium",GEO,ALL172,ALL172,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10175100,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10272574",https://mrdata.usgs.gov/mrds,"10175100,10272574",New Mexico,EPSG:4326,"","Unnamed s,Unnamed",Lithium,"Greisen beryllium±Li,Lacustrine clay lithium,Lacustrine brine lithium,LCT pegmatite,Lacustrine clay lithium,LCT pegmatite,Greisen beryllium±Li",GEO,ALL173,ALL173,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10299033,https://mrdata.usgs.gov/mrds,10299033,South Dakota,EPSG:4326,Beecher No.2,Longview,"Lithium,Beryllium","NYF pegmatite,LCT pegmatite,Peralkaline igneous HFSE- REE",GEO,ALL176,ALL176,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10118262,https://mrdata.usgs.gov/mrds,10118262,Colorado,EPSG:4326,"",Bazooka,"Beryllium,Lithium,Mica",Greisen beryllium±Li,GEO,ALL177,ALL177,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10127139,https://mrdata.usgs.gov/mrds,10127139,North Carolina,EPSG:4326,"",Kizer-Mauney Farm,"Lithium,Tin","Greisen tin ±W-Mo,LCT pegmatite,Greisen beryllium±Li",GEO,ALL178,ALL178,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10026975,https://mrdata.usgs.gov/mrds,10026975,Arizona,EPSG:4326,Contains Some Last Chance and Montana Claims,Line Boy,"Lithium,pper,Molybdenum,Gold,Iron,Silver","Porphyry copper- molybdenum,Breccia pipe copper",GEO,ALL179,ALL179,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10023235,https://mrdata.usgs.gov/mrds,10023235,California,EPSG:4326,"",Hector,"Gypsum-Anhydrite,Zeolites,Clay,Lithium,Boron-Borates","Lacustrine clay lithium,Lacustrine brine lithium",GEO,ALL181,ALL181,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10089475,https://mrdata.usgs.gov/mrds,10089475,North Carolina,EPSG:4326,"",Shiloh Church Tin,"Lithium,Feldspar,Mica,Quartz,Tin","Residual placer tin,Greisen tin ±W-Mo",GEO,ALL182,ALL182,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10274819,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10226616",https://mrdata.usgs.gov/mrds,"10226616,10274819",South Dakota,EPSG:4326,",Hunter and Louise Spodumene Dike",Louise-Hunter,"Mica,Lithium,Tin,Lithium","Peralkaline igneous HFSE- REE,LCT pegmatite,Greisen beryllium±Li,Simple pegmatite,LCT pegmatite",GEO,ALL183,ALL183,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10145469,https://mrdata.usgs.gov/mrds,10145469,Maine,EPSG:4326,"",Main Feldspar,"Beryllium,Lithium,Phosphorus-Phosphates,Feldspar,Gemstone","NYF pegmatite,Greisen beryllium±Li,Simple pegmatite,LCT pegmatite",GEO,ALL184,ALL184,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10251647,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10011959",https://mrdata.usgs.gov/mrds,"10251647,10011959",South Dakota,EPSG:4326,"Bob Ingersoll Mine,Ingersoll Claims,Ingersoll Group,Horace Greeley Mine,Ben Butler Mine","Bob Ingersoll ,Ingersoll","Beryllium,Mica,Tin,Tantalum,Feldspar,Lithium,Feldspar,Lithium,Beryllium,Tin,Mica,Tantalum","Greisen beryllium±Li,LCT pegmatite,NYF pegmatite,Simple pegmatite,NYF pegmatite,Simple pegmatite,LCT pegmatite",GEO,ALL185,ALL185,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10272951,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10014821,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10090627",https://mrdata.usgs.gov/mrds,"10014821,10272951,10090627",New Mexico,EPSG:4326,",Mine: Lepidolite No. 2","Pidlite Pegmatite ,Harding Pegmatite,Pidlite","Lithium,Tantalum,Beryllium,Rubidium,Mica,Tin,Beryllium,Lithium,Tantalum,Tantalum,Lithium,rare earth elements","NYF pegmatite,LCT pegmatite,LCT pegmatite,Simple pegmatite,NYF pegmatite,LCT pegmatite,NYF pegmatite",GEO,ALL187,ALL187,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10226492,https://mrdata.usgs.gov/mrds,10226492,South Dakota,EPSG:4326,"",Pacer,"Quartz,Lithium,Mica,Beryllium,Tin,Feldspar,Tantalum,Sand and Gravel","LCT pegmatite,NYF pegmatite",GEO,ALL190,ALL190,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10080596,https://mrdata.usgs.gov/mrds,10080596,North Carolina,EPSG:4326,"",Huffman Bean,Lithium,LCT pegmatite,GEO,ALL191,ALL191,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10194191,https://mrdata.usgs.gov/mrds,10194191,Maine,EPSG:4326,"",Fisher,"Gemstone,Lithium,Feldspar,Beryllium,Phosphorus-Phosphates","Greisen beryllium±Li,NYF pegmatite,Simple pegmatite",GEO,ALL192,ALL192,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10145556,https://mrdata.usgs.gov/mrds,10145556,Maine,EPSG:4326,"",Tiger Bill,"Lithium,Feldspar,Uranium,Gemstone","NYF pegmatite,Simple pegmatite,Greisen beryllium±Li",GEO,ALL193,ALL193,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10199374,https://mrdata.usgs.gov/mrds,10199374,New Mexico,EPSG:4326,"",Pidlite Pegmatite,Lithium,"LCT pegmatite,Greisen beryllium±Li",GEO,ALL194,ALL194,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10110219,https://mrdata.usgs.gov/mrds,10110219,Utah,EPSG:4326,"",Unknown,"Lithium,Uranium,Beryllium,Fluorine-Fluorite","Replacement fluorite,Vein fluorite",GEO,ALL195,ALL195,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10087853,https://mrdata.usgs.gov/mrds,10087853,Colorado,EPSG:4326,"",Debbie Doll,"Lithium,Beryllium","Greisen beryllium±Li,Abyssal pegmatite REE,NYF pegmatite,Simple pegmatite",GEO,ALL196,ALL196,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10064183,https://mrdata.usgs.gov/mrds,10064183,Arizona,EPSG:4326,"",Lucky Mica,"Beryllium,Feldspar,Tantalum,Lithium,Mica","LCT pegmatite,Simple pegmatite",GEO,ALL198,ALL198,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10194093,https://mrdata.usgs.gov/mrds,10194093,Massachusetts,EPSG:4326,Barrus Pegmatite,Goshen-Lithia Area,"Lithium,Tin",LCT pegmatite,GEO,ALL199,ALL199,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10101549,https://mrdata.usgs.gov/mrds,10101549,South Dakota,EPSG:4326,"",Wilhelm,"Lithium,Mica,Beryllium,Feldspar,Tantalum","Simple pegmatite,NYF pegmatite,LCT pegmatite",GEO,ALL200,ALL200,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104245,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10251471",https://mrdata.usgs.gov/mrds,"10251471,10104245",South Dakota,EPSG:4326,"Soda Spar Mine,Soda Spar",Mountain Lion,"Feldspar,Beryllium,Mica,Lithium,Lithium,Beryllium,Tantalum,Feldspar,Mica","Simple pegmatite,Peralkaline igneous HFSE- REE,LCT pegmatite,Abyssal pegmatite REE,Simple pegmatite,NYF pegmatite",GEO,ALL202,ALL202,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10194481,https://mrdata.usgs.gov/mrds,10194481,Maine,EPSG:4326,"",Dudley,"Gemstone,Beryllium,Lithium","LCT pegmatite,Greisen beryllium±Li",GEO,ALL203,ALL203,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078598,https://mrdata.usgs.gov/mrds,10078598,North Carolina,EPSG:4326,"",Upper Mostellar  Cut,"Lithium,Tin","LCT pegmatite,Greisen tin ±W-Mo",GEO,ALL204,ALL204,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10267390,https://mrdata.usgs.gov/mrds,10267390,Maine,EPSG:4326,"",Red Hill,"Lithium,Beryllium,Feldspar","Greisen beryllium±Li,Simple pegmatite",GEO,ALL207,ALL207,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013531,https://mrdata.usgs.gov/mrds,10013531,Colorado,EPSG:4326,"Suzanna Claims,Meyers-Halstead Quarry,Suzana Claims,Meyers Quarry",Meyers,"Mica,Bismuth,Uranium,Lead,Feldspar,Beryllium,Tantalum,Lithium,pper","Simple pegmatite,LCT pegmatite,NYF pegmatite",GEO,ALL208,ALL208,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10247239,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10198679,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10174516",https://mrdata.usgs.gov/mrds,"10198679,10174516,10247239",Nevada,EPSG:4326,"Four Mounds,Fortynine Lake,Black Rock Playa","Unknown Name,Unnamed","Lithium,Boron-Borates,Boron-Borates,Gold,Lithium,Boron-Borates,Lithium","Lacustrine brine lithium,Lacustrine clay lithium,Lacustrine brine lithium",GEO,ALL211,ALL211,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10089471,https://mrdata.usgs.gov/mrds,10089471,North Carolina,EPSG:4326,"",Old Ledoux Tin s,"Tin,Feldspar,Lithium,Quartz,Mica",Greisen tin ±W-Mo,GEO,ALL215,ALL215,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078252,https://mrdata.usgs.gov/mrds,10078252,North Carolina,EPSG:4326,"",Kings Mountain Lithium  and Plonk Tin,"Mica,Tantalum,Lithium,Beryllium,Cesium,Tin,Feldspar","LCT pegmatite,Simple pegmatite",GEO,ALL216,ALL216,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10285720,https://mrdata.usgs.gov/mrds,10285720,California,EPSG:4326,"",Cadiz Dry Lake,"Potassium,Lithium,Calcium,Gypsum-Anhydrite,Strontium","Lacustrine brine lithium,Lacustrine clay lithium",GEO,ALL221,ALL221,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10060337,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10256444",https://mrdata.usgs.gov/mrds,"10060337,10256444",Arizona,EPSG:4326,"","Lone Giant,Lone Giant","Mica,Beryllium,Lithium,Beryllium,Tantalum,Mica,Lithium","LCT pegmatite,NYF pegmatite,LCT pegmatite,NYF pegmatite,Simple pegmatite",GEO,ALL222,ALL222,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10099520,https://mrdata.usgs.gov/mrds,10099520,Texas,EPSG:4326,"",Baringer Hill,"Feldspar,Thorium,Fluorine-Fluorite,Metal,Titanium, Metal,Zirnium,Beryllium,pper,Zinc,Lead,Uranium,rare earth elements,Phosphorus-Phosphates,Lithium,Molybdenum,Titanium,Rubidium","Abyssal pegmatite REE,NYF pegmatite,Simple pegmatite,Peralkaline igneous HFSE- REE",GEO,ALL224,ALL224,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10302087,https://mrdata.usgs.gov/mrds,10302087,Washington,EPSG:4326,"",Unnamed,Lithium,"LCT pegmatite,Lacustrine clay lithium",GEO,ALL225,ALL225,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10027531,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161875",https://mrdata.usgs.gov/mrds,"10161875,10027531",Arizona,EPSG:4326,"","Lower Jumbo ,Lower Jumbo","Lithium,Beryllium,Mica,Feldspar,Beryllium,Lithium,Mica","LCT pegmatite,Simple pegmatite,Simple pegmatite,LCT pegmatite,NYF pegmatite",GEO,ALL227,ALL227,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10084287,https://mrdata.usgs.gov/mrds,10084287,Virginia,EPSG:4326,"",Morefield,"Feldspar,Mica,Manganese,Beryllium,Tantalum,pper,Lithium","LCT pegmatite,Simple pegmatite,NYF pegmatite",GEO,ALL228,ALL228,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10060339,https://mrdata.usgs.gov/mrds,10060339,Arizona,EPSG:4326,"",Peebles Valley,Lithium,"Lacustrine brine lithium,Lacustrine clay lithium",GEO,ALL231,ALL231,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078581,https://mrdata.usgs.gov/mrds,10078581,North Carolina,EPSG:4326,"",Julia Weathers Tin,"Tin,Feldspar,Quartz,Lithium",Greisen tin ±W-Mo,GEO,ALL232,ALL232,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10291268,https://mrdata.usgs.gov/mrds,10291268,Maine,EPSG:4326,"",State Prison Farm,"Lithium,Feldspar","Simple pegmatite,LCT pegmatite,Greisen beryllium±Li",GEO,ALL235,ALL235,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10162168,https://mrdata.usgs.gov/mrds,10162168,Arizona,EPSG:4326,"Santa Rita Mt,Silver Queen,Az,Unit,Part 12,Usbm Ofr Mla 11-94.,Coronado Nf",Silver King,"pper,Lithium,Gold","Breccia pipe copper,Iron oxide poly- metallic",GEO,ALL237,ALL237,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055700,https://mrdata.usgs.gov/mrds,10055700,South Dakota,EPSG:4326,"",Oreville Spar Mica,"Tin,Beryllium,Mica,Feldspar,Lithium","LCT pegmatite,Simple pegmatite,NYF pegmatite",GEO,ALL238,ALL238,GROUP20
