GroupID,country,state_or_province,location,site_name,distance
GROUP3773,United States,Montana,POINT (-111.96975 45.56518),Lucky Joe,0.2517937647051782
GROUP5244,United States,California,POINT (-116.66227 35.09671),Starfire East Tungsten Prospect,0.25255081455103967
GROUP5244,United States,California,POINT (-116.66617 35.1019),Starfire North Tungsten Prospect,0.25255531428927286
GROUP6147,United States,Montana,POINT (-113.36172 46.44679),Bear and Float,0.25257461169906387
GROUP6147,United States,Montana,POINT (-113.3662 46.44489),Bear and Float Prospect,0.2525752405062137
GROUP6193,United States,Washington,POINT (-119.50116 48.63317),Tonasket,0.25304491714576627
GROUP4921,United States,California,POINT (-118.84785 37.52634),Scheelore,0.25350472143941316
GROUP4921,United States,California,POINT (-118.85095 37.53327),Scheelore Mine,0.25351141641668085
GROUP2026,United States,Alaska,POINT (-165.65529 64.69058),Oregon Creek,0.2541054065240845
GROUP2021,United States,Nevada,POINT (-119.2607 40.02659),Tungsten Occurrence,0.25433426137656906
GROUP495,Mexico,Baja California,POINT (-115.90665 32.23758),Los Cinco Hermanos North,0.25475654088960736
GROUP451,Czech Republic,"",POINT (13.7689 50.73202),Cinovec,0.25534592340885276
GROUP451,Czech Republic,"",POINT(13.76639 50.72806),Cinovec; Zinnwald,0.2553468845369238
GROUP6106,United States,California,POINT (-119.14535 37.04184),Dinkey Creek,0.25552525078468646
GROUP4003,United States,Nevada,POINT (-114.36168 39.03688),Usbm Sample Locality #14,0.2563004182325032
GROUP4003,United States,Nevada,POINT (-114.36529 39.04383),Usbm Sample Locality #12,0.2563073146130619
GROUP1563,United States,Washington,POINT (-119.14366 48.84956),Bi-Metallic,0.25646729450538813
GROUP6246,United States,Washington,POINT (-117.64139 48.76679),Magma,0.25691558499485323
GROUP2790,United States,Nevada,POINT (-119.8302 39.1374),"Kings Canyon Mine,Kings Canyon",0.25695318489522045
GROUP2790,United States,Nevada,POINT (-119.83433 39.13323),Kings Canyon Mine,0.2569564383541148
GROUP6168,United States,Nevada,POINT (-114.34584 38.80575),East Everit Mine,0.25706423060575423
GROUP495,Mexico,Baja California,POINT (-115.90662 32.23758),Los Cinco Hermanos,0.2571846971024934
GROUP1737,United States,Utah,POINT (-113.82224 40.11413),Reaper,0.2579051493097156
GROUP2232,United States,Alaska,POINT (-147.51995 64.95767),Spruce Hen,0.25817776656583746
GROUP6246,United States,Washington,POINT (-117.64141 48.76675),"Eldorado,Magma",0.259104777301183
GROUP1551,United States,South Dakota,POINT (-103.77278 44.35526),Harrison Mine,0.25914573273503855
GROUP3294,United States,Oregon,POINT (-117.5038 44.44847),Broken Pick,0.25931804242959705
GROUP2004,United States,California,POINT (-116.71055 33.43475),"Pawnee Mine,Pawnee",0.25960456834945733
GROUP6090,United States,Alaska,POINT (-147.36395 64.98068),Colbert,0.2602318112505643
GROUP3036,United States,California,POINT (-116.44556 33.10839),Smitty Prospect,0.2604183458149408
GROUP3036,United States,California,POINT (-116.45004 33.11146),Smitty Prospect,0.26042008987007925
GROUP6072,United States,Alaska,POINT (-147.43629 65.06635),Bedrock Creek,0.2615313323088161
GROUP6072,United States,Alaska,POINT (-147.44096 65.06568),Bedrock Creek,0.2615314303908681
GROUP2169,United States,California,POINT (-118.78423 36.10687),Big Mack Tungsten Claims,0.2615567947501064
GROUP2169,United States,California,POINT (-118.78426 36.11664),Big Mack,0.2615569193818631
GROUP2861,United States,California,POINT (-120.67852 38.97628),Rubicon,0.26231641510900133
GROUP2861,United States,California,POINT (-120.68322 38.97709),Rubicon,0.26231655426357825
GROUP5837,United States,California,POINT (-117.64259 35.34219),Bluebird Group,0.26245705670227615
GROUP5837,United States,California,POINT (-117.647 35.34582),Bluebird Group,0.26245951147722346
GROUP2302,United States,Nevada,POINT (-117.75034 38.97912),Unknown Prospect,0.26281008511429005
GROUP2142,United States,Alaska,POINT (-151.00419 62.48704),Thunder Creek,0.2628679825229052
GROUP5234,United States,California,POINT (-119.01762 36.88328),Garnet Dike,0.2631371215841617
GROUP1839,United States,California,POINT (-115.30303 35.26421),Copper Queen Mine,0.2635936834936836
GROUP1839,United States,California,POINT (-115.30777 35.26445),Copper Queen,0.26359369428469154
GROUP2383,United States,Nevada,POINT (-114.34001 38.90106),Mount Wheeler,0.2643504622189742
GROUP2383,United States,Nevada,POINT (-114.34444 38.90525),"Mount Wheeler Mine,Mount Wheeler",0.2643534425594538
GROUP1557,United States,Nevada,POINT (-118.36845 38.59075),Dry Gulch Claims,0.26715211083578844
GROUP6145,United States,Colorado,POINT (-105.48752 39.00694),Unidentified Scheelite Prospect,0.2673225989751941
GROUP2881,United States,Alaska,POINT (-150.93279 62.51954),Nugget Creek,0.2681224883786144
GROUP4416,United States,Alaska,POINT (-145.47289 65.0136),Palmer Creek,0.26825800542266676
GROUP1861,United States,Montana,POINT (-113.04313 46.20933),Sager-Murphy Prospect,0.26829244961731324
GROUP1861,United States,Montana,POINT (-113.04731 46.21549),Sager-Murphy,0.2682981940465087
GROUP5904,United States,Alaska,POINT (-136.79212 58.85972),Sunrise,0.26831575692284526
GROUP5904,United States,Alaska,POINT (-136.79602 58.86362),Sunrise,0.2683187328368993
GROUP3921,United States,California,POINT (-118.5565 37.22244),Victory,0.26832661015437126
GROUP3921,United States,California,POINT (-118.56124 37.22434),Victory,0.2683273324582054
GROUP4416,United States,Alaska,POINT (-145.47289 65.01371),Palmer Creek,0.2689053430357104
GROUP2124,United States,California,POINT (-116.19753 32.68007),Carrizo Canyon Deposit,0.2698150628569272
GROUP2124,United States,California,POINT (-116.20083 32.67201),Carrizo Canyon Deposit,0.26982355295747534
GROUP6659,Canada,"",POINT(-133.38444 61.85972),Risby,0.27113368779786406
GROUP6659,Canada,"",POINT (-133.38831 61.8554),Risby,0.2711372747899097
GROUP2058,United States,Alaska,POINT (-165.41995 64.61595),Sophie Gulch,0.27152441740420324
GROUP1941,United States,Nevada,POINT (-117.67676 38.16521),Carrie Mine,0.27209169546535295
ALL132,Canada,New Brunswick,POINT(-66.805 46.570),Burnt Hill Project,0.2737991977448189
GROUP5384,United States,California,POINT (-117.62869 35.30939),Union No. 9 Shaft,0.27425718087552287
GROUP2021,United States,Nevada,POINT (-119.2591 40.03129),M.G.L. Tungsten Mine East,0.27463414733202585
GROUP6093,United States,Arizona,POINT (-112.52404 33.93146),Buckeye Claim,0.27467042808606706
GROUP6093,United States,Arizona,POINT (-112.52741 33.94089),Buckeye Claim,0.2746808425076792
GROUP2058,United States,Alaska,POINT (-165.41772 64.6115),Sophie Gulch Mine,0.27576767375601935
GROUP4062,United States,Alaska,POINT (-160.7622 64.54948),Hopeful Gulch,0.2760510408493342
GROUP2673,United States,South Dakota,POINT (-103.57416 43.88136),Reinbold Claim,0.27856557642146573
GROUP2673,United States,South Dakota,POINT (-103.57917 43.88163),Reinbold Claim,0.278565584490271
GROUP1409,United States,Alaska,POINT (-154.79405 63.23588),Ruby Creek,0.2789250450590303
GROUP1409,United States,Alaska,POINT (-154.79906 63.23559),Ruby Creek,0.278925060756103
GROUP3997,United States,California,POINT (-116.95917 35.1853),Moonlight & Tungsten King Deposits,0.27992662825075965
GROUP5558,United States,Montana,POINT (-113.33702 46.48069),Deer Hunter Prospect,0.280293703596975
GROUP5558,United States,Montana,POINT (-113.34203 46.48211),Deer Hunter,0.28029405724599593
GROUP6102,United States,Nevada,POINT (-114.59003 39.7366),Little Flower,0.28031378683970737
GROUP6102,United States,Nevada,POINT (-114.59506 39.73743),Little Flower,0.28031391302178965
GROUP1792,United States,Washington,POINT (-119.48447 48.99044),Golden Chariot,0.28032524392516506
GROUP4100,United States,Arizona,POINT (-111.37736 31.6543),Vindicator Group,0.2805914056005325
GROUP4100,United States,Arizona,POINT (-111.38239 31.65543),"Vindicator Mine Group,Stewart-Fernstrom",0.28059161520609255
GROUP2933,United States,California,POINT (-119.09123 37.14355),Garnet,0.2814166617921501
GROUP1924,United States,Colorado,POINT (-105.43476 40.00305),Peewink,0.2817074144100638
GROUP1924,United States,Colorado,POINT (-105.43972 40.00694),"Quaker City, Ophir, Pennsylvania, Peewink",0.28170925840536254
GROUP3061,United States,Alaska,POINT (-157.91793 62.4583),Malamute Gulch,0.28217365634280633
GROUP5966,United States,Idaho,POINT (-115.90103 47.62567),Friday,0.282211335842406
GROUP5966,United States,Idaho,POINT (-115.90133 47.61407),Gold Coin Mine,0.2822128520085627
GROUP5966,United States,Idaho,POINT (-115.90133 47.61407),Gold Coin Mine,0.2822128520085627
GROUP5103,United States,Nevada,POINT (-119.11989 40.01099),Dew Drop Mine,0.2824544193673497
GROUP5103,United States,Nevada,POINT (-119.12488 40.01295),Dewdrop #2 Prospect,0.28245519769180494
GROUP4673,United States,California,POINT (-118.51422 35.55608),Easter Prospect,0.2831878771115924
GROUP4673,United States,California,POINT (-118.51925 35.55776),Easter,0.28318844438809615
GROUP2933,United States,California,POINT (-119.09125 37.14354),Garnet,0.28366768367548745
GROUP5926,United States,Oregon,POINT (-117.31073 44.54042),Bonnie Claim,0.2838981025467746
GROUP5926,United States,Oregon,POINT (-117.31571 44.53796),Bonnie Claim,0.28389926997600473
GROUP4648,United States,Nevada,POINT (-115.79589 39.53573),Bay State,0.2843386638524162
GROUP4648,United States,Nevada,POINT (-115.80089 39.53326),Bay State Mine,0.28433979777241813
GROUP3797,United States,Idaho,POINT (-113.70806 43.88361),Hanni Mine,0.28438333421505657
GROUP3797,United States,Idaho,POINT (-113.71309 43.8813),"Silver and Lead Bell,Hanni",0.284384271551636
GROUP2121,United States,Arizona,POINT (-111.6793 31.92702),Yellow Star Mine,0.2845017313718167
GROUP2121,United States,Arizona,POINT (-111.68431 31.92984),Yellow Star Mine,0.2845030282451328
GROUP6046,United States,Alaska,POINT (-147.51545 64.95717),Columbia Group,0.2846858884611
GROUP1859,United States,Idaho,POINT (-114.0942 43.79569),Wildhorse,0.2852462271750091
GROUP4491,United States,California,POINT (-119.28266 36.97664),Benson-Mc Murtry Deposit,0.2874176954339284
GROUP4491,United States,California,POINT (-119.28429 36.96661),Benson-Mcmurty,0.2874242610380909
GROUP2814,United States,California,POINT (-115.38053 34.77472),Clipper Mountains Mine,0.2881475776630553
GROUP2814,United States,California,POINT (-115.38416 34.78335),Clipper Mountains,0.2881573789991052
GROUP3886,United States,Nevada,POINT (-115.67453 41.80101),Garnet,0.2887490482782799
GROUP3886,United States,Nevada,POINT (-115.67648 41.7899),Knowles Bros.,0.28875782852338433
GROUP4392,United States,Nevada,POINT (-117.63282 37.35965),Sorenson Group,0.28893512076704114
GROUP4392,United States,Nevada,POINT (-117.63342 37.37078),Sorenson Fluorite Group,0.2889379720281668
GROUP1356,United States,Alaska,POINT (-162.91763 64.52374),Golovnin Bay,0.29013366244131894
GROUP264,Bolivia,"",POINT (-67.79367 -16.54602),Bolsa Negra Mine,0.29050066230393085
GROUP264,Bolivia,"",POINT (-67.7895 -16.53769),Bolsa Negra,0.2905100642678423
GROUP2515,United States,Arizona,POINT (-110.08536 32.07042),Yankee Pride Mine,0.2910367294813847
GROUP2515,United States,Arizona,POINT (-110.08788 32.05706),Yankee Pride Adit,0.2910501760245614
GROUP1357,United States,Texas,"POINT (-104.8809 31.4418),POINT (-104.88131 31.439687)",Cave Peak,0.2918913215672005
GROUP5213,United States,Nevada,POINT (-115.49064 41.78212),Batholith,0.2924540502201033
GROUP5213,United States,Nevada,POINT (-115.49532 41.7877),Batholith,0.29245927173703906
GROUP1929,United States,Nevada,POINT (-117.76764 38.50553),Tungsten Occurrence,0.2926836080381435
GROUP1929,United States,Nevada,POINT (-117.77034 38.51523),Tungsten Occurrence,0.2926932601077659
GROUP1266,United States,Alaska,POINT (159.2846 63.2711),McLeod,0.29286228169531475
GROUP1266,United States,Alaska,POINT (159.2884 63.275),Moly Dike; McLeod,0.2928640429178699
GROUP1556,United States,Nevada,POINT (-117.87034 38.37913),Desert Scheelite,0.29389574715810307
GROUP6269,United States,California,POINT (-120.18039 38.01882),Reported Occurence,0.2958305933820799
GROUP6269,United States,California,POINT (-120.18429 38.02602),Reported Occurence,0.29583860504393494
GROUP2187,United States,Arizona,POINT (-113.15521 34.62976),Tungstona Mine,0.29630118454398163
GROUP2187,United States,Arizona,POINT (-113.16047 34.63194),"Tungstona,Warrell Claims",0.29630200740346163
GROUP5693,United States,Washington,POINT (-119.08256 48.97674),Strawberry Lake,0.296555558982943
GROUP5693,United States,Washington,POINT (-119.08449 48.96651),Strawberry Lake,0.2965633632697947
GROUP1508,United States,Colorado,POINT (-107.69644 37.88081),Hoosier Bay,0.2970650687352046
GROUP1508,United States,Colorado,POINT (-107.69703 37.86334),Hoosier Bay,0.297069803842826
GROUP2606,United States,California,POINT (-118.24565 37.348),R & R Claims,0.2979598673532588
GROUP2606,United States,California,POINT (-118.25093 37.34994),R & R Claims,0.29796061741294594
GROUP1690,United States,Nevada,POINT (-118.11288 40.84299),Keystone Mine,0.298141815965975
GROUP1690,United States,Nevada,POINT (-118.1182 40.84156),Keystone Mines,0.2981422250743082
GROUP5943,United States,Nevada,POINT (-117.78175 37.44662),Green Top Mine,0.2999470317711651
GROUP2768,United States,California,POINT (-119.96767 38.73323),Alpine Mine,0.30043432233679096
GROUP2768,United States,California,POINT (-119.96767 38.73323),Alpine,0.30043432233679096
GROUP2768,United States,California,POINT (-119.96767 38.73323),Alpine Mine,0.30043432233679096
GROUP5484,United States,Nevada,POINT (-115.97592 41.10407),Open Pit Mine,0.3009069134506439
GROUP5484,United States,Nevada,POINT (-115.98092 41.1088),Open Pit,0.30091086221494867
GROUP2579,United States,Washington,POINT (-118.1011 48.01652),Germania,0.3011789076898958
GROUP2579,United States,Washington,POINT (-118.1011 48.01652),Germania Mine,0.3011789076898958
GROUP3557,United States,Nevada,POINT (-114.34164 38.81415),"Zig Zag Mine,Calico",0.3012941717509709
GROUP4229,United States,Montana,POINT (-113.23091 46.161),Trigger Mine,0.30161802813025357
GROUP1632,United States,Nevada,POINT (-118.18424 38.30273),Bernie,0.3017289477428978
GROUP1632,United States,Nevada,POINT (-118.18566 38.31382),"Bernie and Bernie 2,3 Claims",0.3017354476829106
GROUP2480,United States,Nevada,POINT (-115.36531 38.81355),Gold Point Mine Southern Workings,0.3026709967665479
GROUP2480,United States,Nevada,POINT (-115.3692 38.82244),Gold Point Mine Northern Workings,0.3026816031498312
GROUP3109,United States,Alaska,POINT (-147.45296 65.06635),Johnson,0.3048530450013439
GROUP3109,United States,Alaska,POINT (-147.45796 65.06368),Johnson,0.3048544752668507
GROUP2358,United States,Alaska,POINT (-130.05175 56.01644),Bluebird,0.30492217265243426
GROUP5967,United States,California,POINT (-118.54402 35.76358),Big Sugar Mine,0.3064259947193028
GROUP5967,United States,California,POINT (-118.54953 35.76331),Big Sugar,0.30642600956265237
GROUP2657,United States,Arizona,POINT (-114.02107 35.00781),Ophir Prospect,0.30667634432324337
GROUP2657,United States,Arizona,POINT (-114.02639 35.00423),Ophir Claim,0.30667857440359003
GROUP1738,United States,Idaho,POINT (-114.44258 43.45211),Croy Creek Deposit,0.3073475482797067
GROUP6047,United States,Alaska,POINT (-165.4533 64.76596),California,0.30749278186734
GROUP3500,United States,Nevada,POINT (-118.22708 40.53319),Gamble,0.30808352871074596
GROUP3500,United States,Nevada,POINT (-118.22737 40.54489),Gamble Prospect,0.3080849771672655
GROUP2642,United States,Arizona,POINT (-110.08399 32.06679),Bluebird Mine,0.3096784004465918
GROUP2642,United States,Arizona,POINT (-110.08956 32.06682),Bluebird Mine,0.30967840058743734
GROUP3357,United States,Nevada,POINT (-119.2307 40.03929),Red Hammer Mine,0.31006635093158036
GROUP2418,United States,Colorado,POINT (-107.55063 37.84168),Ruby Mine - Ruby Tungsten,0.3106581834025104
GROUP3964,United States,Utah,POINT (-113.85418 40.19493),E.H.B. Lode Deposit,0.31071331215297965
GROUP3964,United States,Utah,POINT (-113.85835 40.18573),B.Estelle Prospect,0.31072464588192705
GROUP3571,United States,Alaska,POINT (-148.58264 61.45956),Fall Creek,0.3112848759657498
GROUP3571,United States,Alaska,POINT (-148.58594 61.46486),Fall Creek,0.3112884491855214
GROUP2361,United States,California,POINT (-119.6843 37.4166),War Baby,0.3133246925742002
ALL119,United States,Nevada,POINT (-114.2448 41.6255),Indian Springs,0.31367814434858754
GROUP1910,United States,Alaska,POINT (-167.98343 65.61125),Boulder Creek,0.3142738408809675
GROUP1910,United States,Alaska,POINT (-167.98676 65.61592),Boulder Creek,0.31427511004069364
GROUP6047,United States,Alaska,POINT (-165.4491 64.76959),California,0.31500960651694204
GROUP5924,United States,Nevada,POINT (-118.09178 38.57825),York Mine,0.31504434359231814
GROUP1792,United States,Washington,POINT (-119.47923 48.98817),Golden Chariot Mine,0.31556157985875366
GROUP2355,United States,California,POINT (-117.8787 35.68608),High Peak Mine,0.315775676989178
GROUP2355,United States,California,POINT (-117.88423 35.68331),High Peak Mine,0.31577717525827864
GROUP3287,United States,Alaska,POINT (-150.90779 62.56954),Bird Creek,0.3160040171102505
GROUP1977,United States,Washington,POINT (-117.50139 48.09985),Tungsten King,0.31733296789847465
GROUP1977,United States,Washington,POINT (-117.50692 48.09679),Tungsten King,0.31733477086160095
GROUP4011,United States,Nevada,POINT (-117.89678 38.96659),Ray Ricketts Mine,0.3180555821416491
GROUP4011,United States,Nevada,POINT (-117.90095 38.95822),Ray Ricketts,0.31806582781092113
GROUP3166,United States,California,POINT (-119.01761 36.49996),Alice Homer,0.3186192590086253
GROUP3166,United States,California,POINT (-119.02314 36.49686),Alice Homer Prospect,0.3186211676126925
GROUP525,Mexico,Baja California Sur,POINT (-110.18394 23.43375),Todos Santos,0.31959007523892696
GROUP525,Mexico,Baja California Sur,POINT (-110.18394 23.41709),Todos Santos,0.319590075239171
GROUP5351,United States,California,POINT (-117.62228 35.31082),American Gold and Tungsten,0.319866797778419
GROUP5351,United States,California,POINT (-117.62779 35.31439),American Gold and Tungsten,0.3198692307059452
GROUP1886,United States,Washington,POINT (-118.51586 48.96068),Morning Star,0.3204424062338545
GROUP4200,United States,Washington,POINT (-118.10999 47.99152),Germania Consolidated,0.3207960924660964
GROUP2229,United States,California,POINT (-118.54184 37.70274),West Tower Otey Claims,0.3214197798247278
GROUP2229,United States,California,POINT (-118.54565 37.71184),West Tower Mine,0.3214308939766379
GROUP2161,United States,Washington,POINT (-118.06778 48.24985),"Tungsten Mines, Inc. Washington Metals",0.3220425822839675
GROUP4535,United States,Montana,POINT (-110.59941 45.04101),Mccauley,0.3220871896413428
GROUP4535,United States,Montana,POINT (-110.60359 45.05241),Mccauley Group,0.3221021739409636
GROUP1388,United States,Nevada,POINT (-118.12709 40.80183),Florence Group,0.32296611105483763
GROUP1843,United States,Nevada,POINT (-118.12624 39.32769),NBMG Sample Site 3876,0.323199807482716
GROUP2711,United States,Alaska,POINT (-130.05035 56.00667),Monarch,0.323432481364457
GROUP4672,United States,Nevada,POINT (-118.42873 38.21576),Unknown Prospect,0.3242623927673023
GROUP4505,United States,Nevada,POINT (-115.68703 41.76934),Gribble Antimony,0.32438576018192006
GROUP4505,United States,Nevada,POINT (-115.69282 41.771),Gribble,0.3243862784812172
GROUP2819,United States,Montana,POINT (-113.09591 46.19319),Smith Prospect,0.32460250769579496
GROUP2819,United States,Montana,POINT (-113.10174 46.19239),Smith  Prospect,0.3246026195851608
GROUP1578,United States,California,POINT (-119.78848 37.68803),Blue Moon Group,0.32486691402784407
GROUP1578,United States,California,POINT (-119.79431 37.68882),Blue Moon Group,0.32486704429472124
GROUP2300,United States,California,POINT (-118.56036 35.74859),Trixie Prospect,0.32500544736471093
GROUP2300,United States,California,POINT (-118.56452 35.75718),Trixie Prospect,0.3250161456419915
GROUP2434,United States,Nevada,POINT (-118.18011 38.32299),Unknown Prospect,0.32507129484028374
GROUP6137,United States,Idaho,POINT (-115.40486 45.16268),New Snowbird,0.32621169094355057
GROUP6137,United States,Idaho,POINT (-115.41037 45.15798),Snowbird Mine,0.32621559159591923
GROUP6137,United States,Idaho,POINT (-115.41037 45.15798),Snowbird,0.32621559159591923
GROUP3620,United States,California,POINT (-116.46751 32.91673),Sundown Mine,0.3271381353277606
GROUP3620,United States,California,POINT (-116.46834 32.90366),Sundown Mine,0.3271427998166743
GROUP1811,United States,Montana,POINT (-110.60609 45.05241),Sin Nombre Mine,0.3272546585840513
GROUP1811,United States,Montana,POINT (-110.60641 45.03571),Sin Nombre Mine,0.3272570819094007
GROUP1737,United States,Utah,POINT (-113.82167 40.11521),Reaper Mine,0.3273998748427566
GROUP4075,United States,Alaska,POINT (-165.40328 64.59318),Snow Gulch,0.3281981615557017
GROUP4075,United States,Alaska,POINT (-165.40328 64.59928),Snow Gulch,0.32819816155707066
GROUP6214,United States,Nevada,POINT (-117.43789 40.56184),Ore Drag Mine,0.3284992677191803
GROUP6214,United States,Nevada,POINT (-117.44375 40.5602),Ore Drag,0.32849979702974486
GROUP6271,United States,California,POINT (-118.40094 37.31661),Rossi,0.33002578098157354
GROUP2110,United States,California,POINT (-118.52482 35.26309),Oracle Prospect,0.3303169044401441
GROUP2110,United States,California,POINT (-118.52925 35.27138),Oracle Prospect,0.3303273362474867
GROUP1453,United States,Montana,POINT (-113.59233 46.59599),Hidden Treasure Mine,0.33190421785030144
GROUP1453,United States,Montana,POINT (-113.59815 46.59267),Hidden Treasure Mine,0.33190613026252247
GROUP1838,United States,Alaska,POINT (-147.54045 64.94797),Anderson,0.3343073999842616
GROUP1746,United States,California,POINT (-119.45096 37.16661),Hughes Claim,0.33432018133826213
GROUP1746,United States,California,POINT (-119.45096 37.17884),Hughes Claim,0.33432018133826213
GROUP2175,United States,Nevada,POINT (-114.10414 36.17222),Marron Tungsten Prospect,0.33550015913694586
GROUP2175,United States,Nevada,POINT (-114.10911 36.1806),Marron Prospect,0.3355106206763204
GROUP5179,United States,Nevada,POINT (-117.68427 41.37959),Mary Clough,0.33657593380756456
GROUP5179,United States,Nevada,POINT (-117.6843 41.36656),Mary Clough Mine,0.33657610175078656
GROUP1615,United States,Nevada,POINT (-119.0143 40.38799),Springer Prospect,0.33760754490387923
GROUP1615,United States,Nevada,POINT (-119.01656 40.39961),Springer Prospect,0.33761788669498316
GROUP5550,United States,Alaska,POINT (-147.31544 64.98828),White Association,0.33847521892258653
GROUP5550,United States,Alaska,POINT (-147.31961 64.98301),White Association,0.3384794137150503
GROUP3594,United States,Alaska,POINT (-163.32011 66.0827),Rex Point Occurrence,0.33890572716657313
GROUP3594,United States,Alaska,POINT (-163.32011 66.0827),Rex Point,0.33890572716657313
GROUP3594,United States,Alaska,POINT (-163.32344 66.07737),Rex Point,0.3389077972447543
GROUP2107,United States,Arizona,POINT (-109.22454 31.93733),Leadville Mine Group,0.3391447239288123
GROUP2107,United States,Arizona,POINT (-109.23064 31.93735),Leadville  Group,0.33914472399057355
GROUP3454,United States,California,POINT (-118.09483 37.36665),Scheelite Nugget,0.339145435963926
GROUP3454,United States,California,POINT (-118.10093 37.36662),Scheelite Nugget,0.3391454361453475
GROUP2731,United States,Montana,POINT (-115.51162 48.08177),Midas Mine,0.3392095317973497
GROUP2731,United States,Montana,POINT (-115.51769 48.0832),Midas Mine,0.33920991550657864
GROUP3266,United States,Nevada,POINT (-119.64489 39.0832),War Bond Tungsten Mine,0.3397015027735708
GROUP3266,United States,Nevada,POINT (-119.651 39.08323),War Bond Mine,0.33970150296695467
GROUP4672,United States,Nevada,POINT (-118.42289 38.21382),Unknown Prospect,0.3402898189057373
GROUP137,Bolivia,"",POINT (-67.7808 -16.398),Chojlla,0.34063811748473694
GROUP137,Bolivia,"",POINT(-67.77472 -16.40000),Chojlla,0.3406387917493342
GROUP2320,United States,California,POINT (-118.33982 35.61418),Bright Star Prospect,0.3407286294234728
GROUP2320,United States,California,POINT (-118.34536 35.6197),Bright Star,0.3407342132929666
GROUP3360,United States,Alaska,POINT (-147.53628 64.94967),Tanana,0.34123377310136216
GROUP2004,United States,California,POINT (-116.71002 33.43838),Pawnee Mine,0.34123990151216105
GROUP5081,United States,Alaska,POINT (-150.78622 63.59957),Caribou Creek,0.34128346715698915
GROUP1481,United States,California,POINT (-119.70099 38.66658),Zaca Mine,0.3418519053682942
GROUP1481,United States,California,POINT (-119.7071 38.66519),Zaca,0.34185230629884383
GROUP2318,United States,Arizona,POINT (-109.48815 32.20706),Ram Claims,0.3419874427219032
GROUP2318,United States,Arizona,POINT (-109.49395 32.20092),Ram Claims,0.3419928675100339
GROUP3693,United States,California,POINT (-118.97261 36.31968),Hinds Ranch,0.34205141289275093
GROUP3693,United States,California,POINT (-118.97874 36.32076),Hinds Ranch,0.3420516518574044
GROUP3725,United States,California,POINT (-118.33869 35.02221),Esperanza,0.3423142072370139
GROUP3725,United States,California,POINT (-118.34481 35.02079),Esperanza Prospect,0.3423146135468683
GROUP1987,United States,California,POINT (-115.20052 34.53863),"Howe,Howe Tungsten Mine",0.3423747471583247
GROUP1987,United States,California,POINT (-115.20665 34.53725),Howe,0.3423751015354156
GROUP1835,United States,California,POINT (-118.53152 35.45328),No-See-Um Prospect,0.34281312236025446
GROUP3172,United States,Alaska,POINT (-165.45608 64.64508),Goodluck Gulch,0.34354085678648755
GROUP3172,United States,Alaska,POINT (-165.46217 64.644),Goodluck Gulch,0.34354099234295526
GROUP3114,United States,Nevada,POINT (-119.11238 40.0135),Star Tungsten Mine,0.3436072073860999
GROUP3114,United States,Nevada,POINT (-119.11849 40.01159),Star Mine,0.34360795123254495
GROUP1800,United States,Alaska,POINT (-148.42663 65.46137),Steel Creek,0.34371627310629077
GROUP1296,United States,Washington,POINT (-117.32663 47.55903),Silver Hill,0.343808826587079
GROUP5199,United States,Colorado,POINT (-106.48915 38.69074),Pearson Property,0.3450053724326717
GROUP5199,United States,Colorado,POINT (-106.49531 38.6881),Pearson Property,0.34500628616039686
GROUP1776,United States,Nevada,POINT (-117.63791 41.34322),Tungsten Prospects,0.3465058997785339
GROUP1776,United States,Nevada,POINT (-117.64347 41.34929),Tungsten Occurrence,0.3465124539040944
GROUP1351,United States,New Mexico,POINT (-105.41726 35.73336),El Porvenir District,0.3468107402131387
GROUP1351,United States,New Mexico,POINT (-105.423475 35.731352),El Porvenir District,0.3468112398182364
GROUP2268,United States,Colorado,POINT (-107.64203 37.86334),Big Colorado,0.3476515630217697
GROUP2268,United States,Colorado,POINT (-107.64674 37.87691),Big Colorado,0.3476710010488131
GROUP145,Bolivia,"",POINT (-66.86198 -17.30877),Chicote Grande District,0.34771602298437193
GROUP1704,United States,Nevada,POINT (-119.40348 38.60435),Ne Section 33 Prospects,0.349584981222391
GROUP2434,United States,Nevada,POINT (-118.17927 38.3216),Unknown Prospects,0.3508469856910861
GROUP1702,United States,California,POINT (-117.61449 35.30359),Moonstone No. 1 Shaft,0.35120472588402424
GROUP4639,United States,Colorado,POINT (-105.21889 40.49888),Carter Tunnel,0.3514082686932238
GROUP6063,United States,Alaska,POINT (-158.01993 62.38239),Happy Creek,0.3514940831661922
GROUP1969,United States,Alaska,POINT (-165.3366 64.53261),Dry Creek,0.3515342809802651
GROUP1969,United States,Alaska,POINT (-165.33997 64.52708),Dry Creek,0.35153621741776975
GROUP6063,United States,Alaska,POINT (-158.01987 62.38217),Happy Creek,0.35155190711893897
GROUP2517,United States,Nevada,POINT (-118.25128 40.39989),Oreana Tungsten Mine,0.35222362525069845
GROUP5049,United States,Nevada,POINT (-118.36206 39.26021),Jones Scheelite Mine,0.35243043871150614
GROUP5049,United States,Nevada,POINT (-118.36763 39.26658),Jones Scheelite Mine,0.35243767036003976
GROUP3287,United States,Alaska,POINT (-150.90279 62.56621),Bird Creek,0.3533213735668502
GROUP1556,United States,Nevada,POINT (-117.87094 38.37893),Desert Scheelite Claims,0.3546874166791749
