intersection_area,source_id_1,source_id_2,record_id_1,record_id_2,union_area,IOU,GroupID_1,GroupID_2
621381.7360301648,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,NM00037,60001677,621381.7360301648,1.0,https://mrdata.usgs.gov/deposit74,https://mrdata.usgs.gov/mrds3714
631764.3852166887,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,"10037496,10037497,10037499,10037500",NV00110,631764.3852166887,1.0,https://mrdata.usgs.gov/deposit113,https://mrdata.usgs.gov/mrds70
668746.1322397148,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10017407,CO00043,668746.1322397148,1.0,https://mrdata.usgs.gov/deposit28,https://mrdata.usgs.gov/mrds29
669942.5496719996,https://w3id.org/usgs/z/4530692/8UB8ZHKF,https://mrdata.usgs.gov/mrds,1,10021626,669942.5496719996,1.0,https://mrdata.usgs.gov/mrds3863,https://w3id.org/usgs/z/4530692/8UB8ZHKF0
674678.5229729331,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,CA00015,10236233,674678.5229729331,1.0,https://mrdata.usgs.gov/deposit90,https://mrdata.usgs.gov/mrds5117
678658.7227793252,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10008554,CA00001,678658.7227793252,1.0,https://mrdata.usgs.gov/deposit59,https://mrdata.usgs.gov/mrds1252
679365.7563297033,https://w3id.org/usgs/z/4530692/33R38T8G,https://mrdata.usgs.gov/mrds,1,10232631,679365.7563297033,1.0,https://mrdata.usgs.gov/mrds2086,https://w3id.org/usgs/z/4530692/33R38T8G0
680934.1978979851,https://mrdata.usgs.gov/mrds,https://w3id.org/usgs/z/4530692/33R38T8G,10021624,1,680934.1978979851,1.0,https://mrdata.usgs.gov/mrds6070,https://w3id.org/usgs/z/4530692/33R38T8G0
681992.6240822873,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10008713,CA00015,681992.6240822873,1.0,https://mrdata.usgs.gov/deposit90,https://mrdata.usgs.gov/mrds5823
787337.1768175401,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10139059,CA00057,787337.1768175401,1.0,https://mrdata.usgs.gov/deposit13,https://mrdata.usgs.gov/mrds5061
