ms_uri,source_id,record_id,country,state_or_province,crs,other_names,site_name,commodity,deposit_type,longitude,latitude,location,GroupID_location,link_method,GroupID_text
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10173743,https://mrdata.usgs.gov/mrds,10173743,United States,Nevada,EPSG:4326,"",Chinck balt,"Iron,,pper,balt,","Low-fluorine porphyry molybdenum,Vein cobalt ± Ni,Vein five-element",-116.30924,41.80179,POINT (-116.3092400000000168 41.8017899999999898),524,GEO,https://mrdata.usgs.gov/mrds1685
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10283207,https://mrdata.usgs.gov/mrds,10283207,United States,Arizona,EPSG:4326,"",Knight Magnetite Hematite,",,pper,,Zirnium,Iron","Hematite- dominant IOA,Iron oxide poly- metallic,Magnetite- dominant IOCG",-112.49073,32.11371,POINT (-112.4907299999999992 32.1137099999999975),265,GEO,https://mrdata.usgs.gov/mrds2684
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255346,https://mrdata.usgs.gov/mrds,10255346,Canada,Manitoba,EPSG:4326,"No Alternate Names,Bucko Lake","","balt,","Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",-98.6608,54.88785,POINT (-98.6607999999999805 54.8878499999999931),569,GEO,https://mrdata.usgs.gov/mrds647
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039189,https://mrdata.usgs.gov/mrds,10039189,Australia,"",EPSG:4326,"",Jubilee,",,pper,,,,Gold","Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,Ophiolite nickel-copper-PGE",122.09919,-30.39612,POINT (122.0991899999999646 -30.3961199999999998),448,GEO,https://mrdata.usgs.gov/mrds953
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182710,https://mrdata.usgs.gov/mrds,10182710,Ecuador,"",EPSG:4326,"",Victoria,"","Laterite nickel,Ophiolite nickel-copper-PGE,Vein ± replacement nickel",-78.69979,-0.89836,POINT (-78.6997899999999930 -0.8983600000000000),43,GEO,https://mrdata.usgs.gov/mrds245
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096183,https://mrdata.usgs.gov/mrds,10096183,Philippines,Palawan,EPSG:4326,"",Philippines,"",Laterite nickel,118.3327,9.65064,POINT (118.3327000000000027 9.6506399999999992),188,GEO,https://mrdata.usgs.gov/mrds564
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039349,https://mrdata.usgs.gov/mrds,10039349,South Africa,"",EPSG:4326,Farm Drenthe 778 Lr,Drenthe 778,"elements,pper,Gold,,,,","U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE",28.88474,-23.91337,POINT (28.8847399999999936 -23.9133699999999969),426,GEO,https://mrdata.usgs.gov/mrds2892
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000624,https://mrdata.usgs.gov/mrds,60000624,France,"",EPSG:4326,"Yvette Mines,Oro 2,Pounehoa",Moneo,"balt,",Laterite nickel,165.48183,-21.14692,POINT (165.4818299999999738 -21.1469199999999979),385,GEO,https://mrdata.usgs.gov/mrds1207
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048511,https://mrdata.usgs.gov/mrds,10048511,United States,Oklahoma,EPSG:4326,"",Glen Mountains Layered,"pper,Silver,,,","U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE",-98.98647,34.82343,POINT (-98.9864699999999971 34.8234299999999948),30,GEO,https://mrdata.usgs.gov/mrds324
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10006118,https://mrdata.usgs.gov/mrds,10006118,Bolivia,"",EPSG:4326,"",Mojos,"pper,balt,,,","Kipushi-type sediment- hosted copper- zinc-lead,Siliciclastic-mafic zinc-lead",-68.84953,-14.54776,POINT (-68.8495300000000015 -14.5477599999999985),202,GEO,https://mrdata.usgs.gov/mrds1102
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10283671,https://mrdata.usgs.gov/mrds,10283671,United States,Arizona,EPSG:4326,"",Taylor,"Iron,",Vein ± replacement nickel,-112.20992,32.17701,POINT (-112.2099199999999968 32.1770100000000028),265,GEO,https://mrdata.usgs.gov/mrds1109
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033290,https://mrdata.usgs.gov/mrds,10033290,United States,Oregon,EPSG:4326,"",South Flank of Rough Mountain,"balt,,",Laterite nickel,-123.8006,42.10454,POINT (-123.8006000000000171 42.1045399999999930),745,GEO,https://mrdata.usgs.gov/mrds1325
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112856,https://mrdata.usgs.gov/mrds,10112856,United States,Alaska,EPSG:4326,"Haley,Hanlon",Blue Lake,"balt,,,,pper","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE",-135.21866,57.05111,POINT (-135.2186599999999714 57.0511099999999942),272,GEO,https://mrdata.usgs.gov/mrds3131
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001557,https://mrdata.usgs.gov/mrds,60001557,United States,Missouri,EPSG:4326,Fredericktown Lead-Nickel-Copper-Cobalt Deposits (This Is A Sub-District),Fredericktown,",balt,,pper,",Black shale nickel ± Mo- PGE,-90.2732,37.54897,POINT (-90.2732000000000028 37.5489699999999900),559,GEO,https://mrdata.usgs.gov/mrds1182
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207069,https://mrdata.usgs.gov/mrds,10207069,Ukraine,"",EPSG:4326,"",Kirovograd,"","Ophiolite nickel-copper-PGE,Vein ± replacement nickel",32.30189,48.49839,POINT (32.3018900000000002 48.4983900000000006),49,GEO,https://mrdata.usgs.gov/mrds2231
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10181995,https://mrdata.usgs.gov/mrds,10181995,United States,"",EPSG:4326,"",Rosario South,",Iron,balt,",Laterite nickel,-67.01838,18.14927,POINT (-67.0183799999999934 18.1492700000000013),109,GEO,https://mrdata.usgs.gov/mrds300
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024580,https://mrdata.usgs.gov/mrds,10024580,Canada,Ontario,EPSG:4326,"",leman,"balt,Gold,Silver,pper,,, elements,","Impact U-M intrusion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",-81.33646,46.67638,POINT (-81.3364599999999882 46.6763800000000018),755,GEO,https://mrdata.usgs.gov/mrds0
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10152364,https://mrdata.usgs.gov/mrds,10152364,United States,Oregon,EPSG:4326,"Sourdough Flat Laterite,Kalmiopsis Wilderness",C Laterite,",,balt",Laterite nickel,-123.85226,42.27202,POINT (-123.8522600000000153 42.2720199999999906),748,GEO,https://mrdata.usgs.gov/mrds215
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10277336,https://mrdata.usgs.gov/mrds,10277336,United States,Washington,EPSG:4326,"",Teanaway,"pper,","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,Vein ± replacement nickel",-120.96558,47.45262,POINT (-120.9655800000000170 47.4526200000000031),622,GEO,https://mrdata.usgs.gov/mrds172
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134034,https://mrdata.usgs.gov/mrds,10134034,Australia,Western Australia,EPSG:4326,Anaconda Nickel Nl,Ananda Nl,"balt,",Laterite nickel,121.19922,-28.5362,POINT (121.1992199999999684 -28.5362000000000009),480,GEO,https://mrdata.usgs.gov/mrds555
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10135633,https://mrdata.usgs.gov/mrds,10135633,Australia,Western Australia,EPSG:4326,"",(Facility) Kwinana Refinery,"pper,balt,","Komatiite nickel-copper-PGE,Laterite nickel",115.76604,-32.24601,POINT (115.7660400000000180 -32.2460099999999983),3455,GEO,https://mrdata.usgs.gov/mrds3254
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10160794,https://mrdata.usgs.gov/mrds,10160794,United States,Alaska,EPSG:4326,"",Nail Ridge,",pper,,","Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M layered intrusion PGE,U-M layered intrusion chromium",-144.87455,64.75582,POINT (-144.8745499999999993 64.7558199999999857),212,GEO,https://mrdata.usgs.gov/mrds2463
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10256718,https://mrdata.usgs.gov/mrds,10256718,India,Rajasthan,EPSG:4326,"",Udaipur Distict,"Silver,,,,,pper,balt,,","Kipushi-type sediment- hosted copper- zinc-lead,Non-sulfide zinc-lead ± Mn",76.38656,27.16294,POINT (76.3865599999999887 27.1629399999999990),50,GEO,https://mrdata.usgs.gov/mrds72
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280420,https://mrdata.usgs.gov/mrds,10280420,South Africa,"",EPSG:4326,"",(Facility) Rustenberg,",Gold,pper, elements","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",27.25145,-25.66334,POINT (27.2514499999999984 -25.6633400000000016),454,GEO,https://mrdata.usgs.gov/mrds287
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10042344,https://mrdata.usgs.gov/mrds,10042344,United States,Montana,EPSG:4326,"Benbow,Rocky Group,Chrome Lake",Little Rocky,"balt,Silver, elements,,pper,Gold","U-M intrusion nickel-copper- PGE,U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE",-109.80551,45.35714,POINT (-109.8055099999999840 45.3571400000000011),522,GEO,https://mrdata.usgs.gov/mrds779
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307567,https://mrdata.usgs.gov/mrds,10307567,United States,Alaska,EPSG:4326,"",Unnamed (northwest flank of Reindeer Hills),",pper",Mafic-siliciclastic VMS,-148.86383,63.4236,POINT (-148.8638300000000072 63.4236000000000004),3403,GEO,https://mrdata.usgs.gov/mrds3202
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10058124,https://mrdata.usgs.gov/mrds,10058124,Chile,"",EPSG:4326,"",Descubridora,",pper",Vein ± replacement nickel,-70.85453,-31.67413,POINT (-70.8545299999999827 -31.6741300000000017),3421,GEO,https://mrdata.usgs.gov/mrds3220
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056251,https://mrdata.usgs.gov/mrds,10056251,United States,Montana,EPSG:4326,"",Boulder East,",,,Gold,,pper","U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE",-110.16941,45.47103,POINT (-110.1694099999999992 45.4710299999999989),522,GEO,https://mrdata.usgs.gov/mrds6
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039297,https://mrdata.usgs.gov/mrds,10039297,Canada,New Brunswick,EPSG:4326,"",St,"elements,,pper","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE",-67.30181,45.22272,POINT (-67.3018099999999890 45.2227199999999954),517,GEO,https://mrdata.usgs.gov/mrds87
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159292,https://mrdata.usgs.gov/mrds,10159292,Philippines,"",EPSG:4326,No Alternate Names,Makambal,"",Laterite nickel,125.99922,6.58425,POINT (125.9992199999999940 6.5842499999999999),186,GEO,https://mrdata.usgs.gov/mrds1358
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068222,https://mrdata.usgs.gov/mrds,10068222,United States,Virginia,EPSG:4326,"Virginia Nickel Corp Prospect,Mackusick Mine,John Light,s Mine,Flat Run Mine",Lick Fork,"pper,balt,Iron,Iron, Pig Iron,","Anorthosite conduit nickel- copper-PGE,Mafic-siliciclastic VMS,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",-80.20395,37.08201,POINT (-80.2039499999999919 37.0820099999999897),709,GEO,https://mrdata.usgs.gov/mrds2279
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10117246,https://mrdata.usgs.gov/mrds,10117246,United States,California,EPSG:4326,"",Venice Hills,",,Iron,balt",Laterite nickel,-119.17155,36.38826,POINT (-119.1715499999999821 36.3882599999999954),604,GEO,https://mrdata.usgs.gov/mrds1901
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069212,https://mrdata.usgs.gov/mrds,10069212,Australia,Western Australia,EPSG:4326,"",Agnew,",pper,balt, elements","Arc U-M intru- sion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M intrusion nickel-copper- PGE",120.69924,-27.8129,POINT (120.6992399999999890 -27.8128999999999991),447,GEO,https://mrdata.usgs.gov/mrds455
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158578,https://mrdata.usgs.gov/mrds,10158578,Canada,Ontario,EPSG:4326,"",(Facility) Port lborne,",balt","Black shale nickel ± Mo- PGE,Laterite nickel,Vein cobalt ± Ni,Vein ± replacement nickel",-79.26643,42.8833,POINT (-79.2664299999999997 42.8832999999999913),356,GEO,https://mrdata.usgs.gov/mrds2538
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304204,https://mrdata.usgs.gov/mrds,10304204,Russia,"",EPSG:4326,"",North Onki,",","Black shale nickel ± Mo- PGE,Ophiolite nickel-copper-PGE,Vein ± replacement nickel",30.8036,69.39852,POINT (30.8035999999999959 69.3985200000000049),179,GEO,https://mrdata.usgs.gov/mrds179
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038415,https://mrdata.usgs.gov/mrds,10038415,Canada,Ontario,EPSG:4326,"",Beatrice,",,Gold,Silver,pper","Anorthosite conduit nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",-85.83252,50.07311,POINT (-85.8325199999999882 50.0731100000000069),548,GEO,https://mrdata.usgs.gov/mrds2860
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070068,https://mrdata.usgs.gov/mrds,10070068,Indonesia,"",EPSG:4326,"",Halmahera Island,"Iron,",Laterite nickel,127.99918,0.51821,POINT (127.9991799999999671 0.5182099999999999),76,GEO,https://mrdata.usgs.gov/mrds211
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068219,https://mrdata.usgs.gov/mrds,10068219,United States,Washington,EPSG:4326,"",Anderson,",balt","Vein cobalt ± Ni,Vein ± replacement nickel",-117.63444,48.91653,POINT (-117.6344400000000121 48.9165300000000016),519,GEO,https://mrdata.usgs.gov/mrds1304
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039159,https://mrdata.usgs.gov/mrds,10039159,Russia,"",EPSG:4326,"",Ludina Intrusion,"pper,,balt, elements,","Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE",123.79761,54.87706,POINT (123.7976100000000059 54.8770600000000002),9,GEO,https://mrdata.usgs.gov/mrds1716
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068172,https://mrdata.usgs.gov/mrds,10068172,United States,Connecticut,EPSG:4326,"",Hodges Sulfide,",pper,","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",-73.16553,41.83299,POINT (-73.1655299999999897 41.8329900000000023),3447,GEO,https://mrdata.usgs.gov/mrds3246
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10139747,https://mrdata.usgs.gov/mrds,10139747,United States,California,EPSG:4326,"",Devils Gulch,", elements,,balt","Mesozonal orogenic gold,Vein cobalt ± Ni",-119.81288,37.61023,POINT (-119.8128800000000211 37.6102299999999943),683,GEO,https://mrdata.usgs.gov/mrds294
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10256100,https://mrdata.usgs.gov/mrds,10256100,"","",EPSG:4326,"",(Facility) Onsan pper,"","Black shale nickel ± Mo- PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE",129.34895,35.3153,POINT (129.3489500000000021 35.3153000000000006),34,GEO,https://mrdata.usgs.gov/mrds464
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10057278,https://mrdata.usgs.gov/mrds,10057278,Guatemala,"",EPSG:4326,"",Perez,"balt,,pper,","Replacement manganese,Supergene manganese",-89.48117,14.79974,POINT (-89.4811700000000059 14.7997400000000017),130,GEO,https://mrdata.usgs.gov/mrds1317
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079624,https://mrdata.usgs.gov/mrds,10079624,Brazil,Minas Gerais,EPSG:4326,"",Brazil,"","Impact U-M intrusion nickel- copper-PGE,Laterite nickel,Vein ± replacement nickel",-41.66558,-19.83081,POINT (-41.6655799999999985 -19.8308099999999961),112,GEO,https://mrdata.usgs.gov/mrds1086
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10172090,https://mrdata.usgs.gov/mrds,10172090,United States,Missouri,EPSG:4326,"",Unknown pper Nickle balt,"balt,pper,,",Vein cobalt ± Ni,-90.2337,37.49197,POINT (-90.2336999999999989 37.4919699999999949),559,GEO,https://mrdata.usgs.gov/mrds58
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183109,https://mrdata.usgs.gov/mrds,10183109,Australia,Queensland,EPSG:4326,Yarulu Refinery,Yarulu Refinery,"balt,",Laterite nickel,145.53209,-19.19688,POINT (145.5320900000000108 -19.1968800000000002),192,GEO,https://mrdata.usgs.gov/mrds137
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10049487,https://mrdata.usgs.gov/mrds,10049487,Mexico,Chihuahua,EPSG:4326,Site N-2,Sierra De Gomez,",","Carbonate uranium,Vein fluorite",-105.70746,28.97246,POINT (-105.7074599999999833 28.9724600000000052),31,GEO,https://mrdata.usgs.gov/mrds2448
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10040170,https://mrdata.usgs.gov/mrds,10040170,United States,Washington,EPSG:4326,"",Denny,",,Gold,",Laterite nickel,-121.02361,47.44306,POINT (-121.0236099999999766 47.4430599999999956),622,GEO,https://mrdata.usgs.gov/mrds2061
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038762,https://mrdata.usgs.gov/mrds,10038762,Canada,Ontario,EPSG:4326,"Jonsmith Mines,Ltd",Milnet,",Gold,,pper","Anorthosite conduit nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE",-80.87227,46.97221,POINT (-80.8722700000000003 46.9722099999999898),3492,GEO,https://mrdata.usgs.gov/mrds3291
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039204,https://mrdata.usgs.gov/mrds,10039204,Australia,"",EPSG:4326,"",Kunanalling,",pper,,,Gold,,","Arc U-M intru- sion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",121.16588,-30.66278,POINT (121.1658800000000156 -30.6627799999999944),657,GEO,https://mrdata.usgs.gov/mrds2078
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10258464,https://mrdata.usgs.gov/mrds,10258464,United States,Alaska,EPSG:4326,"Gray Eagle Mine,Snyder,1-2,F,V,Grizzly,C,W,J,The Nature Conservancy,Mary N,Vernon Mackay,1-3,Hanna,Alaska Chief Nos,Donaldson,Frazey,Mrs,Peacock Nos",Alaska Chief,",Gold,balt,,Silver,pper","",-136.09237,58.43692,POINT (-136.0923699999999883 58.4369200000000006),368,GEO,https://mrdata.usgs.gov/mrds1521
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10089690,https://mrdata.usgs.gov/mrds,10089690,South Africa,"",EPSG:4326,"Wildebeestfontein Mines,Includes Bafokeng North,Bafokeng South",Impala,"elements,,Gold,pper",U-M layered intrusion PGE,27.21812,-25.54664,POINT (27.2181199999999990 -25.5466399999999965),390,GEO,https://mrdata.usgs.gov/mrds10
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10101998,https://mrdata.usgs.gov/mrds,10101998,United States,Montana,EPSG:4326,"",Argus,",,Gold,Silver,,pper,","Orogenic silver-lead- zinc-copper- antimony,Vein five-element,Vein polymetallic",-112.57867,46.39157,POINT (-112.5786700000000025 46.3915700000000015),642,GEO,https://mrdata.usgs.gov/mrds2327
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158245,https://mrdata.usgs.gov/mrds,10158245,Finland,"",EPSG:4326,"",Enonkoski,"pper,balt,","Komatiite nickel-copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE",28.00278,61.99844,POINT (28.0027799999999978 61.9984400000000022),147,GEO,https://mrdata.usgs.gov/mrds24
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10208042,https://mrdata.usgs.gov/mrds,10208042,Australia,Western Australia,EPSG:4326,Bulong Laterite,Bulong,",balt",Laterite nickel,120.83252,-30.7461,POINT (120.8325199999999739 -30.7461000000000020),3499,GEO,https://mrdata.usgs.gov/mrds3298
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10098394,https://mrdata.usgs.gov/mrds,10098394,Canada,Quebec,EPSG:4326,"",Lorraine,"pper,,","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE",-78.66636,47.39999,POINT (-78.6663599999999974 47.3999900000000025),729,GEO,https://mrdata.usgs.gov/mrds398
