ms_uri,source_id,record_id,country,state_or_province,location,crs,other_names,site_name,commodity,deposit_type
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nyngan-west-lynn,https://doi.org/10.5382/econgeo.4950,Nyngan-West Lynn,Australia,"","",EPSG:4326,"",Nyngan-West Lynn,"Nickel,Cobalt,Iron","Laterite,Oxide-clay silicate"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__old-nick,https://doi.org/10.5382/econgeo.4950,Old Nick,Canada,"","",EPSG:4326,"",Old Nick,"Cobalt,Nickel","Hydrothermal Ni,Sediment-hosted Pb-Zn,VMS"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__oravainen,https://doi.org/10.5382/econgeo.4950,Oravainen,Finland,"","",EPSG:4326,"",Oravainen,"Cobalt,Copper,Nickel","Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__outokumpu-hautalampi-keretti,https://doi.org/10.5382/econgeo.4950,Outokumpu-Hautalampi (Keretti),Finland,"","",EPSG:4326,"",Outokumpu-Hautalampi (Keretti),"Nickel,Zinc,Copper,Cobalt","Hydrothermal Ni,VMS"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__outokumpu-riihilahti,https://doi.org/10.5382/econgeo.4950,Outokumpu-Riihilahti,Finland,"","",EPSG:4326,"",Outokumpu-Riihilahti,"Cobalt,Copper,Gold,Silver,Nickel","Hydrothermal Ni,VMS"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__outokumpu-saramaki,https://doi.org/10.5382/econgeo.4950,Outokumpu-Saramäki,Finland,"","",EPSG:4326,"",Outokumpu-Saramäki,"Copper,Nickel,Zinc,Cobalt","Hydrothermal Ni,VMS"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__outokumpu-sarkalahti,https://doi.org/10.5382/econgeo.4950,Outokumpu-Sarkalahti,Finland,"","",EPSG:4326,"",Outokumpu-Sarkalahti,"Nickel,Cobalt,Copper","Hydrothermal Ni,VMS"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__outokumpu-sarkiniemi,https://doi.org/10.5382/econgeo.4950,Outokumpu-Särkiniemi,Finland,"","",EPSG:4326,"",Outokumpu-Särkiniemi,"Copper,Nickel,Cobalt","Hydrothermal Ni,VMS"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__outokumpu-valkeisenranta-rytky,https://doi.org/10.5382/econgeo.4950,Outokumpu-Valkeisenranta (Rytky),Finland,"","",EPSG:4326,"",Outokumpu-Valkeisenranta (Rytky),"Nickel,Copper,Cobalt","Hydrothermal Ni,VMS"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__outokumpu-vuonos,https://doi.org/10.5382/econgeo.4950,Outokumpu-Vuonos,Finland,"","",EPSG:4326,"",Outokumpu-Vuonos,"Copper,Gold,Silver,Nickel,Cobalt,Zinc","Hydrothermal Ni,VMS"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__owendale,https://doi.org/10.5382/econgeo.4950,Owendale,Australia,"","",EPSG:4326,"",Owendale,"Nickel,Scandium,Cobalt,Platinum","Laterite,Oxide"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pacific-highway,https://doi.org/10.5382/econgeo.4950,Pacific Highway,Australia,"","",EPSG:4326,"",Pacific Highway,"Cobalt,Scandium,Nickel","Laterite,Oxide"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pardoo-highway,https://doi.org/10.5382/econgeo.4950,Pardoo-Highway,Australia,"","",EPSG:4326,"",Pardoo-Highway,"Nickel,Copper,Cobalt","Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pedra-branca-pges,https://doi.org/10.5382/econgeo.4950,Pedra Branca (PGEs),Brazil,"","",EPSG:4326,"",Pedra Branca (PGEs),"Platinum,Palladium,Chromium,Copper,Gold,Nickel,Cobalt","Layered Intrusive,Magmatic Sulphide,Stratabound Stratiform Reef-type"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pelican,https://doi.org/10.5382/econgeo.4950,Pelican,Australia,"","",EPSG:4326,"",Pelican,"Nickel,Cobalt,Iron","Clay silicate,Laterite"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__perttilahti,https://doi.org/10.5382/econgeo.4950,Perttilahti,Finland,"","",EPSG:4326,"",Perttilahti,"Zinc,Copper,Nickel,Cobalt","Hydrothermal Ni,VMS"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__piaui-sao-joao-do-piaui,https://doi.org/10.5382/econgeo.4950,Piauí (São João do Piauí),Brazil,"","",EPSG:4326,"",Piauí (São João do Piauí),"Nickel,Iron,Cobalt,Chromium","Clay silicate-hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pinares-de-mayari-nicaro,https://doi.org/10.5382/econgeo.4950,Pinares de Mayari-Nicaro,Cuba,"","",EPSG:4326,"",Pinares de Mayari-Nicaro,"Nickel,Cobalt","Laterite,Oxide"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pitkin-state-forest,https://doi.org/10.5382/econgeo.4950,Pitkin-State Forest,Australia,"","",EPSG:4326,"",Pitkin-State Forest,"Scandium,Nickel,Cobalt","Laterite,Oxide"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pomalaa-limonite,https://doi.org/10.5382/econgeo.4950,Pomalaa (Limonite),Indonesia,"","",EPSG:4326,"",Pomalaa (Limonite),"Cobalt,Silicon,Iron,Nickel","Laterite,Oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pomalaa-saprolite,https://doi.org/10.5382/econgeo.4950,Pomalaa (Saprolite),Indonesia,"","",EPSG:4326,"",Pomalaa (Saprolite),"Nickel,Iron,Cobalt,Silicon","Hydrous Mg silicate-oxide,Laterite"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pujada,https://doi.org/10.5382/econgeo.4950,Pujada,Philippines,"","",EPSG:4326,"",Pujada,"Nickel,Cobalt","Laterite,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pulau-gag-island-limonite,https://doi.org/10.5382/econgeo.4950,Pulau-Gag Island (Limonite),Indonesia,"","",EPSG:4326,"",Pulau-Gag Island (Limonite),"Silicon,Iron,Nickel,Cobalt","Laterite,Oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pulau-gag-island-saprolite,https://doi.org/10.5382/econgeo.4950,Pulau-Gag Island (Saprolite),Indonesia,"","",EPSG:4326,"",Pulau-Gag Island (Saprolite),"Iron,Silicon,Cobalt,Nickel","Hydrous Mg silicate-oxide,Laterite"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pulot,https://doi.org/10.5382/econgeo.4950,Pulot,Philippines,"","",EPSG:4326,"",Pulot,"Nickel,Cobalt,Iron","Hydrous Mg silicate-Oxide,Hydrous Mg silicate-oxide,Laterite"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__punta-gorda,https://doi.org/10.5382/econgeo.4950,Punta Gorda,Cuba,"","",EPSG:4326,"",Punta Gorda,"Cobalt,Nickel","Laterite,Oxide-hydrous Mg silicate"
