ms_uri,source_id,record_id,site_name,country,state_or_province,crs,commodity,deposit_type,longitude,latitude,GroupID
https://minmod.isi.edu/resource/mineral_siteb68aa171928fe62bddcae253268ef46a104da7ed083d83e6318e4f032a7c5f8e,MRDS,10137218,Prospect,United States,Alaska,EPSG:4326,cobalt,"",-158.91108,60.59934,MRDS728
https://minmod.isi.edu/resource/mineral_site118eaadc9dc083925f32ab7877f444985ad215ce17629ecc0866218554c3dbb0,MRDS,10085934,Zod,Armenia,"",EPSG:4326,"tellurium,nickel,arsenic,zinc,gold,lead,silver,copper,tin,bismuth,iron,antimony,cobalt","Vein polymetallic,Orogenic silver-lead- zinc-copper- antimony,Ferroan carbonate polymetallic,LCT pegmatite,Ophiolite chromium",45.86805,40.19846,MRDS729
https://minmod.isi.edu/resource/mineral_sitead81a74442ef07240d53ffc68191d7c9454569e8a986718c4209010c7a4c5cfe,MRDS,10029487,Small Prospect Mar John,United States,California,EPSG:4326,cobalt,"",-120.44183,38.18185,MRDS730
https://minmod.isi.edu/resource/mineral_site06d0f5003d2fc074f5555c72d42bf321452e9817f8a314b5ebd57fcde4d5a9ac,MRDS,10033126,Boulder Group,United States,Oregon,EPSG:4326,"zinc,copper,gold,arsenic,nickel,cobalt,silver","Vein,Replacement gold-silver,Vein polymetallic,Vein copper,Vein five-element,Low-sulfidation (LS) epither- mal gold-silver",-118.62633,44.55318,MRDS731
https://minmod.isi.edu/resource/mineral_site43ebcecc7fb8ee54df5fe70b1a8dcbe7aa608235244f76fa544d5a51bd6c176f,MRDS,10201357,Boulder Group,United States,Oregon,EPSG:4326,"zinc,arsenic,cobalt,nickel,gold,copper,silver","Supergene silver,Mafic-siliciclastic VMS,Vein cobalt u00b1 Ni,Intermediate- sulfidation (IS) epithermal silver-gold u00b1 Zn, Pb, Cu, Sn, Mn,Orogenic silver-lead- zinc-copper- antimony",-118.62745,44.55345,MRDS731
https://minmod.isi.edu/resource/mineral_sitecd00ca9379cb43732566bcb876f56eed27e9bf276eba068bc1f75a1cee0788aa,MRDS,10133565,Moa Bay Nickel-Cobalt Plant,Cuba,"",EPSG:4326,"nickel,cobalt","Vein cobalt u00b1 Ni,Arc U-M intru- sion nickel- copper-PGE,Laterite nickel,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE",-74.94968,20.70057,MRDS732
https://minmod.isi.edu/resource/mineral_site28c0e8f9a0fe0504cb02cdcef9b08a26b3645fb2fac370efaabaf7bf4c2bfff7,MRDS,10206776,Euboia,Greece,Evvoia,EPSG:4326,"iron,cobalt,nickel","Laterite magnesite,Sedimentary manganese,Ophiolite nickel-copper-PGE,Laterite nickel,Residual clay",23.75172,38.49883,MRDS733
https://minmod.isi.edu/resource/mineral_site9fe1ce05e3e0fb4a53db83a3f2b397e34df7d196d8bf1e5416041d8991ed3598,MRDS,10098408,Noril'Sk I,Russia,"",EPSG:4326,"copper,gold,lead,zinc,cobalt,palladium,nickel,platinum","Ophiolite nickel-copper-PGE,Arc U-M intru- sion nickel- copper-PGE,U-M layered intrusion PGE,Mafic-ultramafic VMS,U-M layered intrusion nickel- copper-PGE",88.19089,69.34725,MRDS734
https://minmod.isi.edu/resource/mineral_sitec2b59021acfd4c418a8ad08b17d633c12d3942201ce7a607cb5a9dfae7c38401,MRDS,10152879,Turner-Albright Deposit,United States,Oregon,EPSG:4326,"gold,copper,silver,zinc,sulfur,cobalt","Replacement copper,Replacement polymetallic,Low-sulfidation (LS) epither- mal gold-silver,Replacement fluorite,Bimodal-mafic VMS",-123.7567,42.0042,MRDS735
https://minmod.isi.edu/resource/mineral_siteb0ebcaa551750bc882985999f89932182b3015fd45498df772568ed0ce652813,MRDS,10100737,Turner-Albright,United States,Oregon,EPSG:4326,"zinc,copper,gold,silver,cobalt","",-123.76167,42.01111,MRDS735
https://minmod.isi.edu/resource/mineral_siteff7c248832ec80978b66e9b5fa6863dead9d8391eae0b27870b1956544a8f6c7,MRDS,10252980,Congress Mine,United States,Washington,EPSG:4326,"nickel,gold,silver,cobalt","U-M conduit nickel-copper- PGE,Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE,Shoreline placer gold,Vein cobalt u00b1 Ni",-118.61613,48.22764,MRDS736
https://minmod.isi.edu/resource/mineral_site1b55a9d6b118b53a7c7389022c9a14d43cea862f45f7a953e27c8554eb7448f8,MRDS,10068227,Congress,United States,Washington,EPSG:4326,"nickel,cobalt","Vein cobalt u00b1 Ni,Vein,Komatiite nickel-copper-PGE,Mafic-ultramafic VMS,Vein copper,Ophiolite nickel-copper-PGE",-118.62641,48.22817,MRDS736
https://minmod.isi.edu/resource/mineral_site53cbd8f433c12b291b2837452f35d9dd4bed9188c0b00aa6e152d18194dc63ff,MRDS,10041303,Congress,United States,Washington,EPSG:4326,"silver,cobalt,nickel,copper,barium-barite,gold","Ophiolite nickel-copper-PGE,Komatiite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,Arc U-M intru- sion nickel- copper-PGE,Intermediate- sulfidation (IS) epithermal silver-gold u00b1 Zn, Pb, Cu, Sn, Mn",-118.61696,48.22706,MRDS736
https://minmod.isi.edu/resource/mineral_siteaa4949e52c26bf0678311c8d70ce461b823ce89582835c0380c8f611340ea1a7,MRDS,10308239,Unnamed (in the northern Chilkat Range),United States,Alaska,EPSG:4326,"silver,cobalt,copper","",-135.7221,59.14974,MRDS737
https://minmod.isi.edu/resource/mineral_site4b40ca07364657f3327850296fe42d89260705310e53f6b493d9c7274431fa77,MRDS,10308238,Unnamed (north of Rainbow Glacier),United States,Alaska,EPSG:4326,"silver,barium-barite,copper,cobalt","",-135.58209,59.13975,MRDS737
https://minmod.isi.edu/resource/mineral_site4be93a5ee34e7f7ed6283dbab6853d408f827340f597d4c0f962bac2567751ae,MRDS,10069233,Thompson Nickel Mine-Canada,Canada,Manitoba,EPSG:4326,"gold,cobalt,copper,nickel,palladium,silver,platinum","Arc U-M intru- sion nickel- copper-PGE,Komatiite nickel-copper-PGE,Laterite nickel,Vein u00b1 replacement nickel,U-M conduit nickel-copper- PGE",-97.86715,55.76674,MRDS738
https://minmod.isi.edu/resource/mineral_sitea9ab4a63be2b312eec5344c7f5254bc234fa21cb579c79e30fc5ec3dad5316be,MRDS,10002274,Unnamed (west mouth of Shag Cove),United States,Alaska,EPSG:4326,"cobalt,silver,copper,zinc","Volcanic-hosted copper,Vein copper,Vein polymetallic,Replacement polymetallic,Skarn copper",-136.34709,58.64472,MRDS739
https://minmod.isi.edu/resource/mineral_sitec8b64dae0458962fae36223d22b95d7b58a3a544dca1e93a3e5af871d035574a,MRDS,10201067,Hanna Nickel Mine,United States,Oregon,EPSG:4326,"chromium,cobalt,nickel,iron","Vein u00b1 replacement nickel,Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,Laterite nickel,U-M intrusion nickel-copper- PGE",-123.44336,42.96372,MRDS740
https://minmod.isi.edu/resource/mineral_site32841870751541d438952a30a05422974891eafd7f71b16ebdba9bcc44335d53,MRDS,10067867,Gemes,United States,Georgia,EPSG:4326,"manganese,cobalt,nickel","Vein cobalt u00b1 Ni,Nodule manganese,Supergene manganese,Komatiite nickel-copper-PGE,Weathering Residual,Lacustrine manganese",-84.73323,34.23343,MRDS741
https://minmod.isi.edu/resource/mineral_sitef78138983ba3366349a58ee4cfceab68827d74a03613b2b3fb408ccb994dc56c,MRDS,10007883,Punta Gorda Prospect,Costa Rica,Guanacaste,EPSG:4326,"cobalt,zinc,iron,copper","Vein cobalt u00b1 Ni,Ophiolite chromium,Iron silicate polymetallic,Iron oxide poly- metallic,Iron sulfide polymetallic",-85.75274,10.52189,MRDS742
https://minmod.isi.edu/resource/mineral_site194aea30804bfd7b54e3c6f5d3cee9f5e35a74d2fa853a132243df4a6997f62d,MRDS,10042347,Mouat Ni-Cu Verdegris Creek,United States,Montana,EPSG:4326,"nickel,copper,silver,gold,platinum-group elements,cobalt","U-M layered intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,U-M conduit nickel-copper- PGE,Arc U-M intru- sion nickel- copper-PGE",-109.89635,45.37992,MRDS743
https://minmod.isi.edu/resource/mineral_siteda2ba20bbfb783308593b147059e04e0639fc6e8770f9fa635f3fb87bc2dd44f,MRDS,10055362,Shorkul Lake,Tajikistan,"",EPSG:4326,"boron-borates,cobalt,lithium","",74.16726,38.38164,MRDS744
https://minmod.isi.edu/resource/mineral_site1be8cc7874d149a75aaf7ce128e35242a424a0ad9f3038d3481e394d581576f8,MRDS,10232147,Prony,France,"",EPSG:4326,"nickel,cobalt","Arc U-M intru- sion nickel- copper-PGE,Laterite nickel,Residual placer lead,Vein cobalt u00b1 Ni,Ophiolite nickel-copper-PGE",166.81521,-22.31357,MRDS745
https://minmod.isi.edu/resource/mineral_site31ef0a13e9dbc2bd67336e24b94c86eda8db85af34461b4a1db41e7859cb9fc9,MRDS,10130966,Arms Mine,United States,Virginia,EPSG:4326,"manganese,cobalt","",-80.9317,37.20477,MRDS746
https://minmod.isi.edu/resource/mineral_site23dc09c2bce8b49460950cf8fad64fbc055fe1e825d7e7ec4be9063de8e68cce,MRDS,10084420,Warren Nickel Deposit,United States,Maine,EPSG:4326,"nickel,cobalt","U-M layered intrusion nickel- copper-PGE,Mafic-ultramafic VMS,Vein cobalt u00b1 Ni,U-M layered intrusion PGE,Layered Igneous,NYF pegmatite",-69.25547,44.17534,MRDS747
https://minmod.isi.edu/resource/mineral_sited191fff719a7011f185593770b1b9a6dc961aa08d7ba17b0052ba5fceb6d0734,MRDS,10024470,Clarabelle No. 2 Open Pit,Canada,Ontario,EPSG:4326,"selenium,silver,nickel,gold,tellurium,cobalt,platinum-group elements,copper","U-M layered intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE,Komatiite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,Arc U-M intru- sion nickel- copper-PGE",-81.05811,46.51666,MRDS748
https://minmod.isi.edu/resource/mineral_site1cd9a825d54036e248e49a9934ca909f730937071056526ac952126851742359,MRDS,10024579,Clarabelle No. 2 Open Pit,Canada,Ontario,EPSG:4326,"gold,platinum-group elements,cobalt,tellurium,copper,nickel,selenium,silver","U-M intrusion nickel-copper- PGE,U-M conduit nickel-copper- PGE,Komatiite nickel-copper-PGE,Arc U-M intru- sion nickel- copper-PGE,U-M layered intrusion nickel- copper-PGE",-81.05811,46.51666,MRDS748
https://minmod.isi.edu/resource/mineral_site95abf600f9ecd56fdb3a93cf4420d25e1929e701185a76eaab711ae8a90d8fd4,MRDS,10187742,Jesse Bell Mine,United States,California,EPSG:4326,"copper,cobalt,silver,gold","",-119.94878,37.14054,MRDS749
https://minmod.isi.edu/resource/mineral_sitef38aabd65ff47ff00143743dcbda2e710a8f73fb5454200e1b40fceb3d7e5a6a,MRDS,10400556,Etoile,Congo (Kinshasa),Katanga,EPSG:4326,"cobalt,uranium,copper",Sediment-hosted copper,27.5841,-11.6354,MRDS750
https://minmod.isi.edu/resource/mineral_site1df1868c0ea6d27866e659921101a5aa0e7ece20129674981e708d6d3a011f07,MRDS,10039282,Musongati,Burundi,"",EPSG:4326,"platinum-group elements,nickel,cobalt,copper","Ophiolite nickel-copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Kipushi-type sediment- hosted copper- zinc-lead,Komatiite nickel-copper-PGE,Vein cobalt u00b1 Ni",29.88843,-3.35429,MRDS751
https://minmod.isi.edu/resource/mineral_sitebbdfa5adf97872f07008b437afe9aaaaf303bddeadb3be6d738e4ad778c7ce7e,MRDS,10255553,Sayak,Kazakhstan,"",EPSG:4326,"cobalt,nickel,arsenic","Arc U-M intru- sion nickel- copper-PGE,Vein cobalt u00b1 Ni,Epizonal orogenic gold,Laterite nickel,Komatiite nickel-copper-PGE",77.35056,46.89793,MRDS752
https://minmod.isi.edu/resource/mineral_sitef80b72d9832a03bf8c6e82080f2ed8b7598879c6f581a91dad598e28fdc62044,MRDS,10157585,(Facility) Thompson Refinery,Canada,Manitoba,EPSG:4326,"cobalt,nickel,copper","Ophiolite nickel-copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,Vein u00b1 replacement nickel,Arc U-M intru- sion nickel- copper-PGE",-97.90048,55.75927,MRDS753
https://minmod.isi.edu/resource/mineral_site93fd414f249566478be273e64d2dd82c78efbc305a9b537b540d5102e6a35bf3,MRDS,10200711,Copper City Group,United States,Oregon,EPSG:4326,"nickel,copper,gold,cobalt,iron","Supergene copper,Replacement copper,Iron oxide gold,Vein copper,Porphyry copper u00b1 gold",-124.05057,42.40232,MRDS754
https://minmod.isi.edu/resource/mineral_site8b86deddda043045493650da5cdfd883f57023dcdf87535b4282f77750e23bf6,MRDS,10043121,Copper City Prospects,United States,Oregon,EPSG:4326,"arsenic,gold,copper,cobalt,silver","",-124.05061,42.40232,MRDS754
https://minmod.isi.edu/resource/mineral_site2f23c00b98c4ccdfbabbd083c10f9f0b07d681a3434a5b9b3fe6d164896234f8,MRDS,10067855,Long Dike Prospect,United States,Idaho,EPSG:4326,"copper,nickel,cobalt","Komatiite nickel-copper-PGE,Vein u00b1 replacement nickel,Vein copper,Arc U-M intru- sion nickel- copper-PGE,Vein cobalt u00b1 Ni",-114.30953,45.15159,MRDS755
https://minmod.isi.edu/resource/mineral_sited2b3d9b8398f8ecd1ae4f24f8a7dd35c7c1a97e0f29e805d435f799a1e69b65f,MRDS,10105645,Brown Bear Mine,United States,Idaho,EPSG:4326,"copper,gold,cobalt,nickel,bismuth,silver","Vein copper,Vein cobalt u00b1 Ni,Mafic-ultramafic VMS,Mafic-siliciclastic VMS,Vein polymetallic",-114.35218,45.12936,MRDS756
https://minmod.isi.edu/resource/mineral_sited86a8e2f3f6f6cf372110835a20b8c1fa7df0c9730d529c97dbf5191bd50acde,MRDS,10279408,Nittis-Kumuzh'Ya-Travyanaya,Russia,"",EPSG:4326,"cobalt,nickel,platinum-group elements,copper","U-M conduit nickel-copper- PGE,Ophiolite nickel-copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Komatiite nickel-copper-PGE,Vein cobalt u00b1 Ni",32.72001,67.91514,MRDS757
https://minmod.isi.edu/resource/mineral_sitea845e7d8ef2471b5ffa6adffd6d6482058954934c738e10c587afbc8db79d101,MRDS,10134869,(Facility) Eiffel Flats Empress Refinery,Zimbabwe,Midlands,EPSG:4326,"nickel,cobalt,copper","Vein cobalt u00b1 Ni,Ophiolite nickel-copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE",29.98465,-18.24701,MRDS758
https://minmod.isi.edu/resource/mineral_site892bbd02b2627bac51f1ba896e7e409355bf9481cbd2aae34d941c980180718e,MRDS,10264205,(Facility) Eiffel Flats Empress Refinery,Zimbabwe,Midlands,EPSG:4326,"nickel,copper,cobalt","U-M conduit nickel-copper- PGE,Arc U-M intru- sion nickel- copper-PGE,U-M layered intrusion nickel- copper-PGE,Vein cobalt u00b1 Ni,Komatiite nickel-copper-PGE",30.00136,-18.16371,MRDS758
https://minmod.isi.edu/resource/mineral_site3152082eb20810b099256dc82c8f56b4e613c40ecdbebc13db5c60d82fda7bd4,MRDS,10159064,Yakabindie,Australia,Western Australia,EPSG:4326,"nickel,cobalt","U-M conduit nickel-copper- PGE,Komatiite nickel-copper-PGE,Laterite nickel,Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE",120.54925,-27.49624,MRDS759
https://minmod.isi.edu/resource/mineral_site3b2b2423d713c9adb38d984cd43bbbcfefdfd4f57416c38393c7d8a27d7578e8,MRDS,60000651,Oriente and Camaguey Provinces,Cuba,Camaguey,EPSG:4326,"manganese,iron,cobalt,nickel,chromium","Ferroan carbonate polymetallic,Paleochannel iron,U-M layered intrusion chromium,MAGMATIC,Ophiolite nickel-copper-PGE,PODIFORM,Ophiolite chromium,DISRUPTED",-75.26638,20.50058,MRDS760
https://minmod.isi.edu/resource/mineral_siteb24de1f9b1d6e050bdd875b79d71612fb1c2436db075fa789a130ab0f8947b4a,MRDS,10067534,No Name Given,United States,Connecticut,EPSG:4326,"nickel,cobalt","Underclay, over- clay,Vein u00b1 replacement nickel,Vein cobalt u00b1 Ni,Ophiolite nickel-copper-PGE,Laterite nickel",-72.54952,41.56666,MRDS761
https://minmod.isi.edu/resource/mineral_sitecf3546b6c7d79ac6fd4770531f2b904e1c57c5bfe28c59c2dacb7ea532acb26a,MRDS,10070550,Merle Zone,United States,Idaho,EPSG:4326,"copper,nickel,cobalt","Vein cobalt u00b1 Ni,Komatiite nickel-copper-PGE,U-M layered intrusion nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE",-114.33623,45.12519,MRDS762
https://minmod.isi.edu/resource/mineral_site66a01dfba36c0da7445ece356bbfc1b80611509a5a512fae0fc76645bb179163,MRDS,10068225,Suitor Prospect,United States,Virginia,EPSG:4326,"nickel,manganese,cobalt","Replacement manganese,Vein cobalt u00b1 Ni,Sandstone uranium,Volcanogenic manganese,Nodule manganese",-81.24982,37.12507,MRDS763
https://minmod.isi.edu/resource/mineral_site1c03297ecb8c112d8dee2e97fbcdec8fe33b7e5ec5b408bc69e7b8f185cc8c8a,MRDS,10002199,Unnamed (near Tsirku Glacier ),United States,Alaska,EPSG:4326,"zinc,barium-barite,silver,gold,copper,lead,cobalt","High-sulfidation (HS) epithermal silver-gold u00b1 Cu,Replacement polymetallic,Vein polymetallic,Vein cobalt u00b1 Ni,Intermediate- sulfidation (IS) epithermal silver-gold u00b1 Zn, Pb, Cu, Sn, Mn",-136.45213,59.31974,MRDS764
https://minmod.isi.edu/resource/mineral_site3fee542e678a0d4e51846ba0927b933d6cb07eacf8fcd1fd0b1ee93e0aba7ae3,MRDS,10097342,Tupungato,Argentina,Mendoza,EPSG:4326,"iron,cobalt,copper,chromium,nickel","Ophiolite chromium,Iron sulfide polymetallic,Mafic-ultramafic VMS,Komatiite nickel-copper-PGE,Iron oxide poly- metallic",-69.48281,-33.36413,MRDS765
https://minmod.isi.edu/resource/mineral_site389935268930d8310732589874078cdaaf16b3b71feb52259871ba3e2dffa033,MRDS,10070080,Katiniq,Canada,Quebec,EPSG:4326,"nickel,cobalt,copper","U-M conduit nickel-copper- PGE,Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,Komatiite nickel-copper-PGE",-73.66597,61.68352,MRDS766
https://minmod.isi.edu/resource/mineral_site688a7da953feb7ee215127e3d9850f07ccbd0acbbd0d6d299d83ccca7afea2c3,MRDS,10000998,Miners River,United States,Alaska,EPSG:4326,"copper,cobalt,nickel","U-M conduit nickel-copper- PGE,Ophiolite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,Impact U-M intrusion nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE",-147.41258,61.08958,MRDS767
https://minmod.isi.edu/resource/mineral_site4f4e4b5f6ce091d86adb93bdc5be93a7a95f5bb2477195f535a9044b5dabec49,MRDS,10056249,Chrome Lake Ni-Cu,United States,Montana,EPSG:4326,"platinum-group elements,silver,copper,cobalt,gold,nickel","Komatiite nickel-copper-PGE,Arc U-M intru- sion nickel- copper-PGE,U-M layered intrusion nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M intrusion nickel-copper- PGE",-109.79746,45.35159,MRDS768
https://minmod.isi.edu/resource/mineral_site77e95c243fd8b08e60b3f40b2d55594ad41166fbeda2a31c9d360c16fdae245c,MRDS,10067845,Bare Hills Copper Mine,United States,Maryland,EPSG:4326,"nickel,cobalt,copper","Vein copper,Mafic-ultramafic VMS,Vein cobalt u00b1 Ni,Skarn copper,Exotic copper",-76.66355,39.37503,MRDS769
https://minmod.isi.edu/resource/mineral_site9d7a8b01a3e6f9b00133ed0d206a90be8709006036ccd41db5b121be98997727,MRDS,10194383,Bare Hills Copper Mine,United States,Maryland,EPSG:4326,"nickel,copper,cobalt","Komatiite nickel-copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Irish-type sediment- hosted zinc- lead,Vein cobalt u00b1 Ni,U-M conduit nickel-copper- PGE",-76.66356,39.37503,MRDS769
https://minmod.isi.edu/resource/mineral_sitef5f58b71c8f7ea849c428ba16cf0e74e58ce56277cbd3dd2a4484cc2beff2c48,MRDS,10231964,Ouinne,France,"",EPSG:4326,"nickel,cobalt","Arc U-M intru- sion nickel- copper-PGE,Vein cobalt u00b1 Ni,Ophiolite nickel-copper-PGE,Laterite nickel,Residual clay",166.66521,-21.99688,MRDS770
https://minmod.isi.edu/resource/mineral_site19e1735b4fc52b126c242538b80d4ad8892d2b365b5f5a11f91c7e07da97f3e6,MRDS,10279689,(Facility) Kristiansand Refinery,Norway,"",EPSG:4326,"copper,nickel,cobalt","Ophiolite nickel-copper-PGE,Laterite nickel,U-M conduit nickel-copper- PGE,Impact U-M intrusion nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE",8.01941,58.13211,MRDS771
https://minmod.isi.edu/resource/mineral_site322d0ed4ec9806381b79a8eef999f8ed6222f7fa2496564d6b108a3b8bb49103,MRDS,10255002,(Facility) Kristiansand Refinery,Norway,"",EPSG:4326,"nickel,platinum-group elements,cobalt,copper","Impact U-M intrusion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,Komatiite nickel-copper-PGE,Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE",8.01941,58.13211,MRDS771
https://minmod.isi.edu/resource/mineral_siteac65701c550decb5ad05da6b1ed691c466c450e02430aba1545e5e4a684ac95a,MRDS,10037023,Willow Spring,United States,Nevada,EPSG:4326,"nickel,lead,molybdenum,silver,cobalt,zinc,copper,mercury","Vein polymetallic,Laterite nickel,Vein u00b1 replacement nickel,Supergene silver,High-sulfidation (HS) epithermal silver-gold u00b1 Cu",-117.16759,38.47493,MRDS772
https://minmod.isi.edu/resource/mineral_siteacd324602972d2bdf47144bb73bb6e901b81adeed6d5d9d22d9beb19c305bd77,MRDS,10300707,Church Mountain Mine,United States,Virginia,EPSG:4326,"manganese,cobalt","",-78.62473,38.40834,MRDS773
https://minmod.isi.edu/resource/mineral_site6cc6a5e4e826273520a4684d2ea55d54ee04798bc12e7631078b77de05f24878,MRDS,10033124,Prindle Property,United States,Oregon,EPSG:4326,"gold,zinc,cobalt,arsenic,copper,silver","",-118.63994,44.58263,MRDS774
https://minmod.isi.edu/resource/mineral_sitefc3d644ceeef9e99b748e5a93a6e8f20aa6597b0ff6a1641cd822526d07fe330,MRDS,10242402,Bryant Prospect,United States,Kentucky,EPSG:4326,"zinc,cobalt,nickel","Vein cobalt u00b1 Ni,Replacement fluorite,Vein fluorite,MVT zinc-lead,MVT fluorspar",-88.14473,37.31947,MRDS775
https://minmod.isi.edu/resource/mineral_site1ddeffac490729eed22b56c6b47e35ab4e52686540085638d314d0fc0722431e,MRDS,10136423,"Toll Property,Goshen Valley",United States,Alabama,EPSG:4326,"manganese,cobalt","",-85.62105,33.96204,MRDS776
https://minmod.isi.edu/resource/mineral_site5c58d32d17b310450bd3acaa8dc2336466428965f93dc2832f74bdf2f0b94a7f,MRDS,10147660,Brushy Creek Division,United States,Missouri,EPSG:4326,"zinc,cobalt,cadmium,copper,silver,lead,nickel","Supergene lead,Supergene silver,MVT zinc-lead,Orogenic silver-lead- zinc-copper- antimony,Residual placer lead",-91.12903,37.53837,MRDS777
https://minmod.isi.edu/resource/mineral_sitebbd8aa90e53ae1119ed036da4a625cb2edd1309c98330e98e5ab5052d50a6aed,MRDS,10033301,Free and Easy,United States,Oregon,EPSG:4326,"chromium,cobalt,nickel","Laterite nickel,Arc U-M intru- sion nickel- copper-PGE,U-M layered intrusion chromium,Ophiolite nickel-copper-PGE,Komatiite nickel-copper-PGE",-123.71199,42.21649,MRDS778
https://minmod.isi.edu/resource/mineral_site26b440833636aab73914a93b7099bc6e51bf1bc090ed3276417e5f1d6e352b41,MRDS,10197651,Oro-Y-Plate,United States,Montana,EPSG:4326,"cobalt,nickel,chromium","Vein cobalt u00b1 Ni,Ophiolite chromium,Mafic-ultramafic VMS,Ferroan carbonate polymetallic,U-M layered intrusion chromium",-110.49801,45.58241,MRDS779
https://minmod.isi.edu/resource/mineral_site429a9724ee48ba4efe9f428cfb632b19569bb2b9e29dad5288e56679c5ff0f46,MRDS,10231923,Poro Mine,France,Territory of New Caledonia and Dependencies,EPSG:4326,"cobalt,nickel","Vein cobalt u00b1 Ni,Carbonatite laterite REE,Ophiolite nickel-copper-PGE,Laterite nickel,U-M conduit nickel-copper- PGE",165.99854,-19.99697,MRDS780
https://minmod.isi.edu/resource/mineral_site6b81ff74aff6be41f977fc6a3e0fc70528fb1dfe62200e15e1fda470bc22c1af,MRDS,10080886,Creede Prospect,United States,Wyoming,EPSG:4326,"iron,copper,nickel,cobalt","Ophiolite nickel-copper-PGE,Komatiite nickel-copper-PGE,U-M layered intrusion PGE,Magnetite- dominant IOCG,U-M intrusion nickel-copper- PGE",-107.05065,41.20218,MRDS781
https://minmod.isi.edu/resource/mineral_sitefb07cd43361d93270d91bf6c8729331eecf986aca2ac8c710184f348ac3ad640,MRDS,10003303,Cobre,United States,Alaska,EPSG:4326,"copper,silver,cobalt,zinc,lead","Orogenic silver-lead- zinc-copper- antimony,Kipushi-type sediment- hosted copper- zinc-lead,Mafic-siliciclastic VMS,MVT zinc-lead,Skarn zinc-lead-silver",-157.20351,67.37954,MRDS782
https://minmod.isi.edu/resource/mineral_site6ded4f7591ce961e8faf716430121e1708ebd42cb3024fc9cddc92048d096bfa,MRDS,10158438,Eitrheim,Norway,Hordaland,EPSG:4326,"tin,copper,silver,mercury,zinc,cobalt,sulfur,cadmium,lead","",6.53617,60.08216,MRDS783
https://minmod.isi.edu/resource/mineral_siteb2ab7273a2ab85eb5e5080c207c8e8589d9d31f7c0441180c41450c6ff23cfe5,MRDS,10055364,Lyanger Lake,Tajikistan,"",EPSG:4326,"lithium,boron-borates,cobalt","",70.83402,38.91497,MRDS784
https://minmod.isi.edu/resource/mineral_site7b6cddda65c9f477fca31ab4095fcc02703d99e057dc4d325d831411ef730fbd,MRDS,10033299,Iron Mountain,United States,Oregon,EPSG:4326,"nickel,chromium,cobalt,iron","Ophiolite chromium,U-M layered intrusion chromium,Laterite nickel,Ophiolite nickel-copper-PGE,Komatiite nickel-copper-PGE",-124.14007,42.66759,MRDS785
https://minmod.isi.edu/resource/mineral_site4ec5ba41c86aa8fd721524a40ee0dfeb9ca5886f42f628bdf8d52d387cab7961,MRDS,10009061,La Sota Silver Crest,United States,Washington,EPSG:4326,"lead,copper,zinc,gold,silver,cobalt,antimony","",-117.5011,48.83319,MRDS786
https://minmod.isi.edu/resource/mineral_sitec2e7b747a311ce297a560406779cc5282216a40fc10e5825ce9b97aacf364ac6,MRDS,10196883,Leadwood Mine,United States,Missouri,EPSG:4326,"lead,cobalt,nickel,copper,cadmium,zinc","Replacement polymetallic,Irish-type sediment- hosted zinc- lead,MVT zinc-lead,Replacement fluorite,Replacement zinc-lead",-90.60201,37.85926,MRDS787
https://minmod.isi.edu/resource/mineral_site69ee518ecb37117eb0ee2bbdeea9987291dd816e409cb982fddc1900f9a3de1b,MRDS,10067840,Cherry Creek,United States,Montana,EPSG:4326,cobalt,"",-111.73418,45.11658,MRDS788
https://minmod.isi.edu/resource/mineral_sitec629afcbfe9d7d8cd4deab6e5a144c4de5f5f93ab0b25de8d403afc895a3761d,MRDS,10274490,Prindle Claims,United States,Oregon,EPSG:4326,"cobalt,gold,copper","",-118.64995,44.57925,MRDS789
