country,ms_uri,source_id,record_id,state_or_province,location,crs,other_names,site_name,commodity,deposit_type,link_method,longitude,latitude,GroupID
Philippines,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069646,https://mrdata.usgs.gov/mrds,10069646,"",POINT (125.6158800000000184 9.8506400000000003),EPSG:4326,"",Nonoc Island,"balt,,Iron",Laterite nickel,GEO,125.61588,9.85064,https://mrdata.usgs.gov/mrds550
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048024,https://mrdata.usgs.gov/mrds,10048024,Montana,POINT (-109.9463499999999812 45.3865899999999982),EPSG:4326,"",Initial,",pper,,",U-M layered intrusion PGE,GEO,-109.94635,45.38659,https://mrdata.usgs.gov/mrds551
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024581,https://mrdata.usgs.gov/mrds,10024581,Ontario,POINT (-81.0664500000000032 46.4916600000000031),EPSG:4326,"Clarabelle No,1 - Copper Cliff North Mine",pper Cliff North,"balt,,Silver,pper,,Gold,, elements",Impact U-M intrusion nickel- copper-PGE,GEO,-81.06645,46.49166,https://mrdata.usgs.gov/mrds552
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106771,https://mrdata.usgs.gov/mrds,10106771,Ontario,POINT (-81.0664500000000032 46.4916600000000031),EPSG:4326,"1-Copper Cliff North Mine,Clarabelle No",pper Cliff North,"pper,,,,Silver, elements,balt,Gold","Impact U-M intrusion nickel- copper-PGE,U-M intrusion nickel-copper- PGE",GEO,-81.06645,46.49166,https://mrdata.usgs.gov/mrds552
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10278729,https://mrdata.usgs.gov/mrds,10278729,Ontario,POINT (-81.0580799999999897 46.5182899999999933),EPSG:4326,"2 Mine,Clarabelle Open Pit No",Clarabelle,",pper, elements,balt,,Silver,,Gold","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",GEO,-81.05808,46.51829,https://mrdata.usgs.gov/mrds552
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024471,https://mrdata.usgs.gov/mrds,10024471,Ontario,POINT (-81.0789499999999919 46.4591599999999900),EPSG:4326,"",pper Cliff South,"Gold,,,,Silver, elements,balt,pper","Impact U-M intrusion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",GEO,-81.07895,46.45916,https://mrdata.usgs.gov/mrds552
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039215,https://mrdata.usgs.gov/mrds,10039215,Ontario,POINT (-81.0997799999999955 46.4999900000000039),EPSG:4326,"",Clarabelle,"Gold,pper,,Silver,","Impact U-M intrusion nickel- copper-PGE,U-M intrusion nickel-copper- PGE",GEO,-81.09978,46.49999,https://mrdata.usgs.gov/mrds552
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10278652,https://mrdata.usgs.gov/mrds,10278652,Ontario,POINT (-81.0672799999999967 46.4916899999999913),EPSG:4326,"",pper Cliff North,"Gold,, elements,,,balt,pper,Silver","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",GEO,-81.06728,46.49169,https://mrdata.usgs.gov/mrds552
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024582,https://mrdata.usgs.gov/mrds,10024582,Ontario,POINT (-81.0789499999999919 46.4591599999999900),EPSG:4326,"",pper Cliff South,",,Gold,pper,balt, elements,Silver,",Impact U-M intrusion nickel- copper-PGE,GEO,-81.07895,46.45916,https://mrdata.usgs.gov/mrds552
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230319,https://mrdata.usgs.gov/mrds,10230319,Ontario,POINT (-81.0789800000000014 46.4591899999999924),EPSG:4326,No Alternate Names,pper Cliff South,"Gold,,, elements,Silver,,pper,balt","Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",GEO,-81.07898,46.45919,https://mrdata.usgs.gov/mrds552
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039216,https://mrdata.usgs.gov/mrds,10039216,Ontario,POINT (-80.9997699999999838 46.5833199999999934),EPSG:4326,"",pper Cliff North,"pper,,","Anorthosite conduit nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE",GEO,-80.99977,46.58332,https://mrdata.usgs.gov/mrds552
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067486,https://mrdata.usgs.gov/mrds,10067486,Connecticut,POINT (-73.2735399999999828 41.7329900000000009),EPSG:4326,"",Curtis Sulfide,",,Iron","Arc U-M intru- sion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",GEO,-73.27354,41.73299,https://mrdata.usgs.gov/mrds553
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067481,https://mrdata.usgs.gov/mrds,10067481,Connecticut,POINT (-73.2555399999999963 41.7209900000000005),EPSG:4326,"",Fj 009,"Iron,,","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE",GEO,-73.25554,41.72099,https://mrdata.usgs.gov/mrds554
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10197690,https://mrdata.usgs.gov/mrds,10197690,Montana,POINT (-110.5708100000000087 45.2843099999999978),EPSG:4326,"",pper,"Iron,pper,","Iron oxide poly- metallic,U-M layered intrusion nickel- copper-PGE",GEO,-110.57081,45.28431,https://mrdata.usgs.gov/mrds555
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10245973,https://mrdata.usgs.gov/mrds,10245973,Montana,POINT (-110.2026999999999930 45.4777199999999979),EPSG:4326,"Blue Bird Frac,M,Dark Group,Gish Prospects,Boulder River Chromite Deposit,Bonanza Group,R Group,Lost Shaft",Gish,",,pper",U-M layered intrusion chromium,GEO,-110.2027,45.47772,https://mrdata.usgs.gov/mrds556
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255385,https://mrdata.usgs.gov/mrds,10255385,Ontario,POINT (-80.0830599999999890 43.3332999999999942),EPSG:4326,Port Coloborne Refinery,(Facility) Port lborne Refinery,"balt,pper,, elements","Black shale nickel ± Mo- PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE",GEO,-80.08306,43.3333,https://mrdata.usgs.gov/mrds557
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185964,https://mrdata.usgs.gov/mrds,10185964,Alaska,POINT (-136.9085199999999816 58.7891200000000040),EPSG:4326,"Head Lamplugh Glacier,36,Brew No,Locality No,68,Sw of Head of Lamplugh Glacier",Lamplugh Glacier South,",,Gold,balt,pper,",Arc U-M intru- sion nickel- copper-PGE,GEO,-136.90852,58.78912,https://mrdata.usgs.gov/mrds558
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069938,https://mrdata.usgs.gov/mrds,10069938,Idaho,POINT (-116.2985700000000122 48.9487699999999961),EPSG:4326,Lucky Charlie Mine,Brothers,",Gold,,Silver,,,pper","",GEO,-116.29857,48.94877,https://mrdata.usgs.gov/mrds559
Brazil,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068855,https://mrdata.usgs.gov/mrds,10068855,Bahia,POINT (-39.8642099999999999 -9.8500999999999976),EPSG:4326,"Jaguiarari,Caraiba",Caraiba pper,"balt,,Gold,Silver,,pper,",U-M layered intrusion nickel- copper-PGE,GEO,-39.86421,-9.8501,https://mrdata.usgs.gov/mrds560
Australia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039197,https://mrdata.usgs.gov/mrds,10039197,"",POINT (120.1992099999999652 -33.5793200000000027),EPSG:4326,"",Ravensthorpe,",,,pper,Gold","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE",GEO,120.19921,-33.57932,https://mrdata.usgs.gov/mrds561
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10109556,https://mrdata.usgs.gov/mrds,10109556,Ontario,POINT (-81.4497899999999788 46.3333200000000005),EPSG:4326,"",Aer,"Gold,pper,Silver,,","Anorthosite conduit nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",GEO,-81.44979,46.33332,https://mrdata.usgs.gov/mrds562
Indonesia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069245,https://mrdata.usgs.gov/mrds,10069245,"",POINT (121.9993099999999941 -4.9979199999999988),EPSG:4326,"",Indonesia,",Iron",Laterite nickel,GEO,121.99931,-4.99792,https://mrdata.usgs.gov/mrds563
South Africa,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255649,https://mrdata.usgs.gov/mrds,10255649,"",POINT (27.2514400000000023 -24.8299699999999959),EPSG:4326,"",(Facility) Marikana,",pper","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",GEO,27.25144,-24.82997,https://mrdata.usgs.gov/mrds564
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10003646,https://mrdata.usgs.gov/mrds,10003646,Alaska,POINT (-132.8896199999999794 56.1216699999999946),EPSG:4326,"",Unnamed On Blashke Islands,",,pper, elements",Arc U-M intru- sion nickel- copper-PGE,GEO,-132.88962,56.12167,https://mrdata.usgs.gov/mrds565
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308063,https://mrdata.usgs.gov/mrds,10308063,Alaska,POINT (-132.8898400000000208 56.1217299999999994),EPSG:4326,"",Unnamed (on Blashke Islands),",pper,, elements",Arc U-M intru- sion nickel- copper-PGE,GEO,-132.88984,56.12173,https://mrdata.usgs.gov/mrds565
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10072179,https://mrdata.usgs.gov/mrds,10072179,Missouri,POINT (-90.5484399999999994 37.9219999999999899),EPSG:4326,"Pen,Desloge Mine Pratt Mines,Lagrave Mines",Bonne Terre,"balt,,,pper","Irish-type sediment- hosted zinc- lead,MVT zinc-lead,Replacement zinc-lead,Sandstone-hosted zinc-lead,Supergene lead",GEO,-90.54844,37.922,https://mrdata.usgs.gov/mrds566
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10172172,https://mrdata.usgs.gov/mrds,10172172,Missouri,POINT (-90.5484099999999899 37.9219599999999986),EPSG:4326,"",Bonne Terre,",,balt,pper,","Irish-type sediment- hosted zinc- lead,Replacement zinc-lead",GEO,-90.54841,37.92196,https://mrdata.usgs.gov/mrds566
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069230,https://mrdata.usgs.gov/mrds,10069230,Ontario,POINT (-96.0003399999999942 50.2500000000000000),EPSG:4326,"",Werner Lake Canada,"pper,,,balt","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,Ophiolite nickel-copper-PGE",GEO,-96.00034,50.25,https://mrdata.usgs.gov/mrds567
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10098416,https://mrdata.usgs.gov/mrds,10098416,Ontario,POINT (-81.5831299999999970 46.4999900000000039),EPSG:4326,"",Levack East,"pper,,,Silver","Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE",GEO,-81.58313,46.49999,https://mrdata.usgs.gov/mrds568
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255099,https://mrdata.usgs.gov/mrds,10255099,Ontario,POINT (-79.6730199999999940 47.3746899999999940),EPSG:4326,Silverfields,Silverfields Teck,"Silver,,balt,pper",Vein cobalt ± Ni,GEO,-79.67302,47.37469,https://mrdata.usgs.gov/mrds569
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307812,https://mrdata.usgs.gov/mrds,10307812,Alaska,POINT (-137.2301099999999963 58.5847099999999941),EPSG:4326,"",Unnamed (southwest of Mt Dagelet),"pper,","Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE",GEO,-137.23011,58.58471,https://mrdata.usgs.gov/mrds570
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136732,https://mrdata.usgs.gov/mrds,10136732,Alaska,POINT (-136.5020900000000097 58.5830200000000048),EPSG:4326,"Woodlake No,1-10",Geikie Inlet Chromite,",,","Ophiolite chromium,U-M layered intrusion chromium",GEO,-136.50209,58.58302,https://mrdata.usgs.gov/mrds571
Zimbabwe,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183507,https://mrdata.usgs.gov/mrds,10183507,"",POINT (28.5013900000000007 -21.2968399999999995),EPSG:4326,"",Noel,"","Black shale nickel ± Mo- PGE,Laterite nickel,Vein ± replacement nickel",GEO,28.50139,-21.29684,https://mrdata.usgs.gov/mrds572
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067823,https://mrdata.usgs.gov/mrds,10067823,Virginia,POINT (-78.8174999999999812 38.1397199999999970),EPSG:4326,"",Crimora,",,balt","Replacement manganese,Sedimentary manganese,Supergene manganese",GEO,-78.8175,38.13972,https://mrdata.usgs.gov/mrds573
Norway,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10103641,https://mrdata.usgs.gov/mrds,10103641,"",POINT (5.5265299999999993 60.5583299999999838),EPSG:4326,Hosanger Gruber,Nonaas Grube,",,balt","Anorthosite conduit nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE",GEO,5.52653,60.55833,https://mrdata.usgs.gov/mrds574
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10141639,https://mrdata.usgs.gov/mrds,10141639,Colorado,POINT (-105.4166900000000169 40.0508899999999954),EPSG:4326,"Francis B,Acme,Emily",balt Gold,"Gold,","Anorthosite conduit nickel- copper-PGE,Vein cobalt ± Ni,Vein ± replacement nickel",GEO,-105.41669,40.05089,https://mrdata.usgs.gov/mrds575
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255195,https://mrdata.usgs.gov/mrds,10255195,"",POINT (88.2003299999999797 69.2977999999999952),EPSG:4326,Norilsk Nikel Association,Norilsk Nikel Association,"","Laterite nickel,Vein ± replacement nickel",GEO,88.20033,69.2978,https://mrdata.usgs.gov/mrds576
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303839,https://mrdata.usgs.gov/mrds,10303839,"",POINT (30.8369000000000035 69.4152200000000192),EPSG:4326,"",Zapoiyarnij Plant,",pper","Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",GEO,30.8369,69.41522,https://mrdata.usgs.gov/mrds577
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10237878,https://mrdata.usgs.gov/mrds,10237878,California,POINT (-117.4447799999999944 34.8774999999999977),EPSG:4326,"",Unnamed,",balt,Gold,,","Iron oxide poly- metallic,U-M layered intrusion chromium",GEO,-117.44478,34.8775,https://mrdata.usgs.gov/mrds578
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10262375,https://mrdata.usgs.gov/mrds,10262375,California,POINT (-116.9072699999999969 35.1006000000000000),EPSG:4326,"",Unnamed,",,,",Vein five-element,GEO,-116.90727,35.1006,https://mrdata.usgs.gov/mrds578
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10237669,https://mrdata.usgs.gov/mrds,10237669,California,POINT (-116.8175699999999892 35.0383100000000027),EPSG:4326,"",Unnamed,"","Impact U-M intrusion nickel- copper-PGE,Vein ± replacement nickel",GEO,-116.81757,35.03831,https://mrdata.usgs.gov/mrds578
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038440,https://mrdata.usgs.gov/mrds,10038440,Ontario,POINT (-80.8694899999999848 46.5822100000000034),EPSG:4326,"",Garson,"elements,,balt,,pper,,Silver,Gold,",Impact U-M intrusion nickel- copper-PGE,GEO,-80.86949,46.58221,https://mrdata.usgs.gov/mrds579
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024587,https://mrdata.usgs.gov/mrds,10024587,Ontario,POINT (-80.8580999999999790 46.5674899999999994),EPSG:4326,"",Garson,",balt,pper, elements,Silver,,,Gold",Impact U-M intrusion nickel- copper-PGE,GEO,-80.8581,46.56749,https://mrdata.usgs.gov/mrds579
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024478,https://mrdata.usgs.gov/mrds,10024478,Ontario,POINT (-80.8580999999999790 46.5674899999999994),EPSG:4326,"",Garson,"Silver,, elements,,balt,pper,Gold,",Impact U-M intrusion nickel- copper-PGE,GEO,-80.8581,46.56749,https://mrdata.usgs.gov/mrds579
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308451,https://mrdata.usgs.gov/mrds,10308451,Alaska,POINT (-151.2387700000000166 62.1785300000000021),EPSG:4326,"",Unnamed ( the Yenlo Hills),",, elements,Gold","Epizonal orogenic gold,Hypozonal orogenic gold,Oxidized intrusion- related gold,Reduced intrusion- related gold",GEO,-151.23877,62.17853,https://mrdata.usgs.gov/mrds580
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10258789,https://mrdata.usgs.gov/mrds,10258789,Alaska,POINT (-131.5975500000000125 54.9525399999999919),EPSG:4326,Cow Island,Percy Island Ultramafic,"Iron,,","Ophiolite chromium,U-M layered intrusion chromium",GEO,-131.59755,54.95254,https://mrdata.usgs.gov/mrds581
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231420,https://mrdata.usgs.gov/mrds,10231420,"",POINT (33.0867500000000021 68.9651599999999974),EPSG:4326,"Lovnozersk Deposit,Lovnoozero",Lovnozersk,"pper,",Ophiolite nickel-copper-PGE,GEO,33.08675,68.96516,https://mrdata.usgs.gov/mrds582
Chile,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10065652,https://mrdata.usgs.gov/mrds,10065652,"",POINT (-70.8828299999999984 -36.2641700000000000),EPSG:4326,"",Estero Farias,"Silver,pper,,",Volcanic-hosted copper,GEO,-70.88283,-36.26417,https://mrdata.usgs.gov/mrds583
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10155562,https://mrdata.usgs.gov/mrds,10155562,Washington,POINT (-119.6239599999999967 48.4748299999999901),EPSG:4326,"",Brown Lake,",",U-M layered intrusion chromium,GEO,-119.62396,48.47483,https://mrdata.usgs.gov/mrds584
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10041660,https://mrdata.usgs.gov/mrds,10041660,Washington,POINT (-119.6125499999999988 48.4731600000000000),EPSG:4326,"",Brown Lake,"","Black shale nickel ± Mo- PGE,Laterite nickel,Vein ± replacement nickel",GEO,-119.61255,48.47316,https://mrdata.usgs.gov/mrds584
Australia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159064,https://mrdata.usgs.gov/mrds,10159064,Western Australia,POINT (120.5492500000000007 -27.4962400000000002),EPSG:4326,Serp Hill,Yakabindie,"balt,",Laterite nickel,GEO,120.54925,-27.49624,https://mrdata.usgs.gov/mrds585
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10284620,https://mrdata.usgs.gov/mrds,10284620,California,POINT (-123.9848999999999819 41.8817000000000021),EPSG:4326,"",Gasquet Laterite,"balt,,,,,pper,","Laterite nickel,Ophiolite chromium",GEO,-123.9849,41.8817,https://mrdata.usgs.gov/mrds586
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10179933,https://mrdata.usgs.gov/mrds,10179933,Washington,POINT (-120.6283699999999897 47.4748199999999940),EPSG:4326,"",Stephens,"","Black shale nickel ± Mo- PGE,Ophiolite nickel-copper-PGE,Vein ± replacement nickel",GEO,-120.62837,47.47482,https://mrdata.usgs.gov/mrds587
France,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000638,https://mrdata.usgs.gov/mrds,60000638,"",POINT (166.2485200000000134 -21.6301999999999985),EPSG:4326,"Rasoir,Yolande 4 Mines",Thio Mission,",balt",Laterite nickel,GEO,166.24852,-21.6302,https://mrdata.usgs.gov/mrds588
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000745,https://mrdata.usgs.gov/mrds,60000745,Montana,POINT (-110.0007999999999981 46.4999200000000030),EPSG:4326,"",Heath,",,, ()","Black shale nickel ± Mo- PGE,Black shale va- nadium ± Mo ± Ni",GEO,-110.0008,46.49992,https://mrdata.usgs.gov/mrds589
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001627,https://mrdata.usgs.gov/mrds,60001627,"",POINT (-139.5023300000000006 60.7497100000000003),EPSG:4326,"",Kluane Lake,",pper","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,Vein ± replacement nickel",GEO,-139.50233,60.74971,https://mrdata.usgs.gov/mrds590
