country,ms_uri,source_id,record_id,state_or_province,crs,other_names,site_name,commodity,deposit_type,link_method,loc_GroupID,GroupID_location,GroupID_text
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035285,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10187694",https://mrdata.usgs.gov/mrds,"10035285,10187694",California,EPSG:4326,Wood-Owl,Owl,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1515,GROUP24,GROUPALL1515
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035191,https://mrdata.usgs.gov/mrds,10035191,California,EPSG:4326,"",Great Western,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1516,GROUP24,GROUPALL1516
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046970,https://mrdata.usgs.gov/mrds,10046970,Nevada,EPSG:4326,Cable,Pine,"",Vein tungsten,GEO,ALL1517,GROUP24,GROUPALL1517
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10149174,https://mrdata.usgs.gov/mrds,10149174,Nevada,EPSG:4326,"",Eyraud,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL1518,GROUP24,GROUPALL1518
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10145062,https://mrdata.usgs.gov/mrds,10145062,Idaho,EPSG:4326,"",Emma,",",Greisen tungsten- molybdenum±Bi,GEO,ALL1521,GROUP24,GROUPALL1521
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10011233,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10245545",https://mrdata.usgs.gov/mrds,"10011233,10245545",Montana,EPSG:4326,"",Roselle,",","Greisen tungsten- molybdenum±Bi,Oxidized intrusion- related gold,Oxidized intrusion- related gold,Reduced intrusion- related gold",GEO,ALL1522,GROUP24,GROUPALL1522
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009926,https://mrdata.usgs.gov/mrds,10009926,Colorado,EPSG:4326,Red Lode Claims,Red Lode,",",Vein tungsten,GEO,ALL1523,GROUP24,GROUPALL1523
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10001968,https://mrdata.usgs.gov/mrds,10001968,Alaska,EPSG:4326,"",Unnamed (near Christian ),"","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL1524,GROUP24,GROUPALL1524
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10208663,https://mrdata.usgs.gov/mrds,10208663,Alaska,EPSG:4326,"",Lower Solomon,",",Fluvial placer gold,GEO,ALL1526,GROUP24,GROUPALL1526
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10198076,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10111471",https://mrdata.usgs.gov/mrds,"10198076,10111471",Nevada,EPSG:4326,"Arcturus,NBMG Sample Site 2926,",Arcturus,",,,","Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Porphyry tungsten",GEO,ALL1527,GROUP24,GROUPALL1527
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105786,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10169180",https://mrdata.usgs.gov/mrds,"10169180,10105786",Idaho,EPSG:4326,"General Electric-Miller MineMiller,",General Electric-Miller,",,,pper,","Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi,Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL1528,GROUP24,GROUPALL1528
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008681,https://mrdata.usgs.gov/mrds,10008681,California,EPSG:4326,Buckeye,Eagle,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1529,GROUP24,GROUPALL1529
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10247322,https://mrdata.usgs.gov/mrds,10247322,Nevada,EPSG:4326,"",Pershing Placer,",",Fluvial placer tungsten,GEO,ALL1530,GROUP24,GROUPALL1530
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10153440,https://mrdata.usgs.gov/mrds,10153440,South Dakota,EPSG:4326,Phoenix Gold Mining Co,Deadbroke,",",Greisen tungsten- molybdenum±Bi,GEO,ALL1531,GROUP24,GROUPALL1531
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10012132,https://mrdata.usgs.gov/mrds,10012132,Utah,EPSG:4326,"",East Trout,"","",GEO,ALL1532,GROUP24,GROUPALL1532
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10030389,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10115329",https://mrdata.usgs.gov/mrds,"10030389,10115329",California,EPSG:4326,"",Rubin,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL1533,GROUP24,GROUPALL1533
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10188318,https://mrdata.usgs.gov/mrds,10188318,California,EPSG:4326,"",Homers,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1534,GROUP24,GROUPALL1534
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10239788,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10191534,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013971,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10107993",https://mrdata.usgs.gov/mrds,"10239788,10191534,10107993,10013971",Colorado,EPSG:4326,",Carter Tunnel,Carter Mine","Carter,Masonville",",,,,,,,,,pper","Greisen tungsten- molybdenum±Bi,Vein tungsten,Greisen tungsten- molybdenum±Bi,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1535,GROUP24,GROUPALL1535
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10149544,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10045044",https://mrdata.usgs.gov/mrds,"10149544,10045044",Nevada,EPSG:4326,"",Chase,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Skarn tungsten ± Mo",GEO,ALL1536,GROUP24,GROUPALL1536
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10295467,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10042419",https://mrdata.usgs.gov/mrds,"10295467,10042419",Nevada,EPSG:4326,"Nightingale,",Nighgale,"pper,,,,,,,,pper,,,,,","Skarn tungsten ± Mo,",GEO,ALL1538,GROUP24,GROUPALL1538
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10003183,https://mrdata.usgs.gov/mrds,10003183,Alaska,EPSG:4326,"",Peace River Placer,",,,,,,pper,,,,","",GEO,ALL1539,GROUP24,GROUPALL1539
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10090603,https://mrdata.usgs.gov/mrds,10090603,Arizona,EPSG:4326,"",chise,",","Replacement manganese,Supergene manganese",GEO,ALL1540,GROUP24,GROUPALL1540
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10400332,https://mrdata.usgs.gov/mrds,10400332,Colorado,EPSG:4326,"",Knisley,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL1541,GROUP24,GROUPALL1541
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10041765,https://mrdata.usgs.gov/mrds,10041765,Utah,EPSG:4326,"",Polestar,"pper,,,",Replacement gold-silver,GEO,ALL1542,GROUP24,GROUPALL1542
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035147,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212156",https://mrdata.usgs.gov/mrds,"10212156,10035147",California,EPSG:4326,"",Indian Springs,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1543,GROUP24,GROUPALL1543
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009627,https://mrdata.usgs.gov/mrds,10009627,Alaska,EPSG:4326,"",Dutch,",",Fluvial placer gold,GEO,ALL1545,GROUP24,GROUPALL1545
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308295,https://mrdata.usgs.gov/mrds,10308295,Alaska,EPSG:4326,"",Unnamed (near Mt,",",Skarn tungsten ± Mo,GEO,ALL1546,GROUP24,GROUPALL1546
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308851,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10090696,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10208763",https://mrdata.usgs.gov/mrds,"10308851,10090696,10208763",Alaska,EPSG:4326,"Standard Mines Inc,Hs,Lost Turnipseed,Ts,Cj,Mari B,Lee Hi,",Eva,",,,,",",Fluvial placer gold,Fluvial placer tungsten,Fluvial placer tungsten",GEO,ALL1547,GROUP24,GROUPALL1547
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069298,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310392",https://mrdata.usgs.gov/mrds,"10310392,10069298",Nevada,EPSG:4326,"Los Gazabo Vein,Great Western Tunnel,Sunnyside Mine,Sphinx Glory Hole,Keane Vein,Rattlesnake,Los Gazabo Vein,Keane Vein,Rattlesnake,Great Western Tunnel,Sphinx Glory Hole,Sunnyside Mine",Round Mountain,",,,,,,,,,","Alkalic epithermal gold ± Ag,High-sulfidation (HS) epithermal silver-gold ± Cu,Low-sulfidation (LS) epither- mal gold-silver",GEO,ALL1548,GROUP24,GROUPALL1548
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10277760,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055860,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10041183",https://mrdata.usgs.gov/mrds,"10041183,10277760,10055860",Washington,EPSG:4326,"Pacific Mutual,Pacific Mutal,Pacific Mutual","Addison,Pacific Mutal",",,,,,pper,,,,,,,pper,,,,","Orogenic silver-lead- zinc-copper- antimony,Vein five-element,Vein polymetallic,Orogenic silver-lead- zinc-copper- antimony,Vein polymetallic",GEO,ALL1549,GROUP24,GROUPALL1549
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013973,https://mrdata.usgs.gov/mrds,10013973,Colorado,EPSG:4326,Mason Ranch Mine,Mason,",,","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL1550,GROUP24,GROUPALL1550
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10188204,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035151",https://mrdata.usgs.gov/mrds,"10188204,10035151",California,EPSG:4326,"",Peak,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1551,GROUP24,GROUPALL1551
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10137859,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039477",https://mrdata.usgs.gov/mrds,"10039477,10137859",Arizona,EPSG:4326,"",San Juan,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Vein tungsten",GEO,ALL1552,GROUP24,GROUPALL1552
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10043312,https://mrdata.usgs.gov/mrds,10043312,Oregon,EPSG:4326,"",Freeway,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL1553,GROUP24,GROUPALL1553
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046549,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046548,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046925,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046917",https://mrdata.usgs.gov/mrds,"10046917,10046548,10046925,10046549",Nevada,EPSG:4326,"",Usbm Sample Locality,"pper,,,,,,,,,pper,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten,Greisen tungsten- molybdenum±Bi,Vein tungsten,Greisen tungsten- molybdenum±Bi",GEO,ALL1554,GROUP24,GROUPALL1554
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10137477,https://mrdata.usgs.gov/mrds,10137477,Arizona,EPSG:4326,"",Cyrus,"pper,","Breccia pipe copper,Breccia pipe molybdenum",GEO,ALL1555,GROUP24,GROUPALL1555
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10100947,https://mrdata.usgs.gov/mrds,10100947,Alaska,EPSG:4326,Vault Creek,Dome  Area,",,","Fluvial placer gold,Fluvial placer tin,Paleoplacer tin",GEO,ALL1556,GROUP24,GROUPALL1556
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009601,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308810",https://mrdata.usgs.gov/mrds,"10009601,10308810",Alaska,EPSG:4326,"",Hope,",,,pper,,Cerium,Samarium,Europium,,Terbium,Neoymium,,Praseodymium,Lanthanum,Lutetium,Erbium,Holmium,Yttrium,Ytterbium,,pper,,Gadolinium,,Thulium,Dysprosium","Fluvial placer gold,Greisen tungsten- molybdenum±Bi",GEO,ALL1557,GROUP24,GROUPALL1557
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10150551,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310574",https://mrdata.usgs.gov/mrds,"10150551,10310574",Nevada,EPSG:4326,"Jackson Mine (earlier tungsten properties),Danner Mines,Ben H,Red Hawk Mine,","Danner ,Danner",",,,,","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL1558,GROUP24,GROUPALL1558
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104129,https://mrdata.usgs.gov/mrds,10104129,Nevada,EPSG:4326,"NBMG Sample Site 2612,Tonopah Tunnel,Jacks,Moly Mine",Moly-Tonopah,",,pper,",Skarn tungsten ± Mo,GEO,ALL1559,GROUP24,GROUPALL1559
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10103225,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10213831",https://mrdata.usgs.gov/mrds,"10103225,10213831",California,EPSG:4326,"Hagee,Dyche Valley Hagee MineHagee","Dyche Valley,Dyche Valley Hagee","","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1560,GROUP24,GROUPALL1560
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308910,https://mrdata.usgs.gov/mrds,10308910,Alaska,EPSG:4326,"",Fairbanks,",,,,",Fluvial placer gold,GEO,ALL1561,GROUP24,GROUPALL1561
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10014316,https://mrdata.usgs.gov/mrds,10014316,Nevada,EPSG:4326,"",Cedar Summit,"",Skarn tungsten ± Mo,GEO,ALL1562,GROUP24,GROUPALL1562
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10045161,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008793",https://mrdata.usgs.gov/mrds,"10045161,10008793",Nevada,EPSG:4326,"Garnetite Mine,",Linka,",,pper,,","Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Skarn tungsten ± Mo",GEO,ALL1563,GROUP24,GROUPALL1563
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10283107,https://mrdata.usgs.gov/mrds,10283107,Alaska,EPSG:4326,"",Tsusena,",pper,,,,",Orogenic silver-lead- zinc-copper- antimony,GEO,ALL1565,GROUP24,GROUPALL1565
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10135763,https://mrdata.usgs.gov/mrds,10135763,Alaska,EPSG:4326,"",Cabin,",,","Replacement zinc-lead,Residual placer lead",GEO,ALL1566,GROUP24,GROUPALL1566
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212496,https://mrdata.usgs.gov/mrds,10212496,California,EPSG:4326,"Mesa Tungsten Mine,Aeroplane Tungsten Mine",Moonlight,"","Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL1567,GROUP24,GROUPALL1567
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10286960,https://mrdata.usgs.gov/mrds,10286960,California,EPSG:4326,"",Blue Diamond,",,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1569,GROUP24,GROUPALL1569
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10238475,https://mrdata.usgs.gov/mrds,10238475,Colorado,EPSG:4326,"",Eagle Rock,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL1570,GROUP24,GROUPALL1570
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185428,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10309028,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009626",https://mrdata.usgs.gov/mrds,"10009626,10309028,10185428",Alaska,EPSG:4326,",Louis Channel,St",Bird,",pper,,,,,,,pper,pper,,","Fluvial placer gold,,Fluvial placer tungsten",GEO,ALL1571,GROUP24,GROUPALL1571
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10286564,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10214024,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10189599,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10286320,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10237855,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10262157,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10213640,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10164670,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035693,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10238023,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10116340,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10189782,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10141015,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10116486",https://mrdata.usgs.gov/mrds,"10214024,10262157,10237855,10141015,10213640,10116486,10116340,10286564,10189599,10164670,10286320,10035693,10238023,10189782",California,EPSG:4326,",Unnamed Location","Unnamed,Unnamed","pper,,,,,,pper,","High-sulfidation (HS) epithermal silver-gold ± Cu,Vein polymetallic,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Breccia pipe copper",GEO,ALL1572,GROUP24,GROUPALL1572
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008618,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10260579",https://mrdata.usgs.gov/mrds,"10008618,10260579",California,EPSG:4326,"Welsh-Kennedy Ranch,","Welsh Ranch s,Welsh Ranch","","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1573,GROUP24,GROUPALL1573
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048180,https://mrdata.usgs.gov/mrds,10048180,Arizona,EPSG:4326,"",Little San Domingo,",,,pper","Breccia pipe molybdenum,Skarn molybdenum",GEO,ALL1574,GROUP24,GROUPALL1574
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000000,https://mrdata.usgs.gov/mrds,60000000,Arizona,EPSG:4326,"",Patagonia,",pper,,",Skarn tungsten ± Mo,GEO,ALL1575,GROUP24,GROUPALL1575
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10143023,https://mrdata.usgs.gov/mrds,10143023,Colorado,EPSG:4326,"",Big Ben s,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL1577,GROUP24,GROUPALL1577
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10160359,https://mrdata.usgs.gov/mrds,10160359,Alaska,EPSG:4326,"",Wolverine pper,",,,pper","Exotic copper,Orogenic copper ± gold,Vein copper",GEO,ALL1579,GROUP24,GROUPALL1579
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10094246,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10115346",https://mrdata.usgs.gov/mrds,"10115346,10094246",California,EPSG:4326,",Feldman Claim",Feldman,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten,Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL1581,GROUP24,GROUPALL1581
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10126603,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10025099",https://mrdata.usgs.gov/mrds,"10126603,10025099",North Carolina,EPSG:4326,"",Guy Roberts Soap,",","Greisen tungsten- molybdenum±Bi,Residual clay,Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi",GEO,ALL1582,GROUP24,GROUPALL1582
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10094744,https://mrdata.usgs.gov/mrds,10094744,Utah,EPSG:4326,"",Emigrant Pass s,",,,",Skarn zinc-lead-silver,GEO,ALL1583,GROUP24,GROUPALL1583
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10103745,https://mrdata.usgs.gov/mrds,10103745,Arizona,EPSG:4326,"Omega Extension,Omega Tunnel",Omega,",,,pper,,,,",Replacement copper,GEO,ALL1584,GROUP24,GROUPALL1584
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10103580,https://mrdata.usgs.gov/mrds,10103580,Nevada,EPSG:4326,"",Hill Top,"","Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1585,GROUP24,GROUPALL1585
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013964,https://mrdata.usgs.gov/mrds,10013964,Colorado,EPSG:4326,"1,Heline No,Challenger,Claims",Challenger,",",Greisen tungsten- molybdenum±Bi,GEO,ALL1586,GROUP24,GROUPALL1586
