country,ms_uri,source_id,record_id,state_or_province,crs,other_names,site_name,commodity,deposit_type,link_method,GroupID
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10233101,https://mrdata.usgs.gov/mrds,10233101,Alaska,EPSG:4326,"",Table Mountain,",,,",Greisen beryllium±Li,GEO,ALL5940
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10150029,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046563",https://mrdata.usgs.gov/mrds,"10150029,10046563",Nevada,EPSG:4326,"Usbm Sample Localities 18,19 Ofr Mla 56-83,Jack Pot Claims,Claims,Wolframite No 1 and No 2,Poljack,Jack Pot Claims,Wolframite",Poljack,",,,,","Greisen tungsten- molybdenum±Bi,Oxidized intrusion- related gold,Vein tungsten,Vein tungsten",GEO,ALL5941
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10101393,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10261164",https://mrdata.usgs.gov/mrds,"10261164,10101393",California,EPSG:4326,"Buena Vista,Buckeye,Buckeye,Buena Vista",Bald Mountain,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten,Porphyry tungsten,Vein tungsten",GEO,ALL5943
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10171901,https://mrdata.usgs.gov/mrds,10171901,Missouri,EPSG:4326,"",Einstein,",,,","",GEO,ALL5945
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10041761,https://mrdata.usgs.gov/mrds,10041761,Utah,EPSG:4326,Pact Rat Canyon Prospect,1,",pper",Skarn tungsten ± Mo,GEO,ALL5946
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10010758,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10172546",https://mrdata.usgs.gov/mrds,"10172546,10010758",Montana,EPSG:4326,"",Hazel,",,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi",GEO,ALL5947
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105738,https://mrdata.usgs.gov/mrds,10105738,Idaho,EPSG:4326,Holte Mine,en Anchor,",,,pper,,,",Orogenic silver-lead- zinc-copper- antimony,GEO,ALL5948
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10172161,https://mrdata.usgs.gov/mrds,10172161,Montana,EPSG:4326,"",High Line,",","Greisen tungsten- molybdenum±Bi,Iron oxide poly- metallic",GEO,ALL5949
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10149960,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10044122",https://mrdata.usgs.gov/mrds,"10044122,10149960",Nevada,EPSG:4326,"",U,"","Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL5950
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10037295,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10126371",https://mrdata.usgs.gov/mrds,"10126371,10037295",Nevada,EPSG:4326,"",Grand View,",,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL5951
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10149281,https://mrdata.usgs.gov/mrds,10149281,Nevada,EPSG:4326,"",NBMG Sample Site 2628,",","Breccia pipe gold,Oxidized intrusion- related gold",GEO,ALL5952
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10269437,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070444",https://mrdata.usgs.gov/mrds,"10269437,10070444",Montana,EPSG:4326,"Bretz,New Year,Abbot,Farmers Mine,Emma,Abbot Tungsten,Farmers,Bretz",Tip Top,",pper,,,,,",Greisen tungsten- molybdenum±Bi,GEO,ALL5953
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10199537,https://mrdata.usgs.gov/mrds,10199537,New York,EPSG:4326,Li Tungsten Corp,Glen ve,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi",GEO,ALL5954
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10163854,https://mrdata.usgs.gov/mrds,10163854,California,EPSG:4326,"",U-See-Um,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL5955
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10011284,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10108828,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10178841",https://mrdata.usgs.gov/mrds,"10178841,10011284,10108828",Utah,EPSG:4326,"",Creole,",pper,,,,,,,,,pper,,pper,","Ferroan carbonate polymetallic,Iron oxide poly- metallic",GEO,ALL5956
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10019352,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10294583",https://mrdata.usgs.gov/mrds,"10019352,10294583",Montana,EPSG:4326,"",Hidden Treasure,",","Epizonal orogenic gold,Oxidized intrusion- related gold,Reduced intrusion- related gold,Greisen tungsten- molybdenum±Bi,Oxidized intrusion- related gold",GEO,ALL5959
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10261219,https://mrdata.usgs.gov/mrds,10261219,California,EPSG:4326,"Ameil Et Al Claims,Amiel Group",Morris,",","Greisen tungsten- molybdenum±Bi,Skarn molybdenum,Skarn tungsten ± Mo",GEO,ALL5960
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10197401,https://mrdata.usgs.gov/mrds,10197401,Montana,EPSG:4326,"",McKay,",","Greisen tungsten- molybdenum±Bi,Oxidized intrusion- related gold",GEO,ALL5961
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069993,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10168427",https://mrdata.usgs.gov/mrds,"10069993,10168427",Idaho,EPSG:4326,"Hines,Poorboy - Slowpoke,Hines",Hotchkiss,",,,","Greisen tungsten- molybdenum±Bi,Breccia pipe molybdenum,Climax-type porphyry molybdenum,Skarn molybdenum",GEO,ALL5963
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10098583,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10150399",https://mrdata.usgs.gov/mrds,"10098583,10150399",Nevada,EPSG:4326,"",dd,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL5965
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112419,https://mrdata.usgs.gov/mrds,10112419,Arizona,EPSG:4326,"",Inspiration,",,pper,,",Breccia pipe copper,GEO,ALL5966
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10072509,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008757",https://mrdata.usgs.gov/mrds,"10072509,10008757",Idaho,EPSG:4326,"",Springfield,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Greisen tungsten- molybdenum±Bi",GEO,ALL5967
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008528,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10160986",https://mrdata.usgs.gov/mrds,"10160986,10008528",Arizona,EPSG:4326,"Red Bird Claims,Friend In Need Vein,Pinto Mining Co Claims,","Wagner ,Wagner","","Greisen tungsten- molybdenum±Bi,Vein tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL5968
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10234230,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10027019",https://mrdata.usgs.gov/mrds,"10234230,10027019",Arizona,EPSG:4326,",Part 8,F,Coronado N",Lucky Strike,",,,","Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi,Vein tungsten,Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL5969
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10285126,https://mrdata.usgs.gov/mrds,10285126,California,EPSG:4326,"Wacoba Tungsten,Last Rose",Waba,",pper,,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL5970
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10027579,https://mrdata.usgs.gov/mrds,10027579,Arizona,EPSG:4326,"",H,",,,","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL5972
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10019945,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10246079",https://mrdata.usgs.gov/mrds,"10019945,10246079",Montana,EPSG:4326,"Beaverhead National Forest,","Crown Point,Crown Point s",",,pper,,,,,,,,pper","Orogenic silver-lead- zinc-copper- antimony,Greisen tungsten- molybdenum±Bi",GEO,ALL5973
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10109051,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10113200",https://mrdata.usgs.gov/mrds,"10109051,10113200",Arizona,EPSG:4326,"",What-A-Pal,",,, Semiprecious","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Vein tungsten",GEO,ALL5974
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10164303,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035195,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10103245,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10238211",https://mrdata.usgs.gov/mrds,"10103245,10035195,10238211,10164303",California,EPSG:4326,"Carr,Oak Grove,Carr,Oak Grove Mine,Carr Mine,Pawnee,Carr,Oak Grove Mine",Pawnee,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL5975
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035347,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10116017",https://mrdata.usgs.gov/mrds,"10035347,10116017",California,EPSG:4326,",Santa Rosa Mt,Ribbonwood",Inc,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL5976
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10238718,https://mrdata.usgs.gov/mrds,10238718,Colorado,EPSG:4326,"",Degge Clark,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL5977
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008407,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10196701",https://mrdata.usgs.gov/mrds,"10196701,10008407",Montana,EPSG:4326,"Manhattan,Stasnos,Beaverhead National Forest,Mercury,","",",,","Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi,Skarn molybdenum,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL5979
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10260533,https://mrdata.usgs.gov/mrds,10260533,California,EPSG:4326,Panoche Valley Deposit,Garnet Pike,"","Skarn molybdenum,Skarn tungsten ± Mo",GEO,ALL5980
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10042501,https://mrdata.usgs.gov/mrds,10042501,Nevada,EPSG:4326,"NBMG Sample Sites 2654,Nevada Keystone Mine,2656,Old Central,2655",Key s,"pper,,,,,","Mesozonal orogenic gold,Vein polymetallic",GEO,ALL5981
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10236160,https://mrdata.usgs.gov/mrds,10236160,California,EPSG:4326,Red Lilly Claims,Red Lilly s,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL5982
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10125991,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10094263",https://mrdata.usgs.gov/mrds,"10125991,10094263",New Mexico,EPSG:4326,"",Scheelite,",,","Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL5983
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009947,https://mrdata.usgs.gov/mrds,10009947,Utah,EPSG:4326,"",Yellow Hammer - Queen Bee,"pper,,","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL5985
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10125124,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10270997,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10222347",https://mrdata.usgs.gov/mrds,"10270997,10125124,10222347",Nevada,EPSG:4326,"Tungsten Occurrence,","","","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL5986
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10037272,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10296302",https://mrdata.usgs.gov/mrds,"10037272,10296302",Nevada,EPSG:4326,"",Calcite,"","Greisen tungsten- molybdenum±Bi,Vein tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL5987
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10188297,https://mrdata.usgs.gov/mrds,10188297,California,EPSG:4326,"",Twin Lake Occurences,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL5988
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10042414,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10246135",https://mrdata.usgs.gov/mrds,"10246135,10042414",Montana,EPSG:4326,"",Birdie,",,,,,pper","Greisen tungsten- molybdenum±Bi,Vein five-element,Vein tin polymetallic,Vein tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL5989
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308872,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002636,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009615",https://mrdata.usgs.gov/mrds,"10308872,10002636,10009615",Alaska,EPSG:4326,"",Black,",,,,,,,,","Epizonal orogenic antimony ± gold,Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Fluvial placer gold",GEO,ALL5990
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10115307,https://mrdata.usgs.gov/mrds,10115307,California,EPSG:4326,Wheeler Ridge Pit and Mill,Wheeler Ridge,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL5991
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10285458,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035145",https://mrdata.usgs.gov/mrds,"10285458,10035145",California,EPSG:4326,"",Ground Hog,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL5992
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008548,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10234369,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10234839",https://mrdata.usgs.gov/mrds,"10234369,10008548,10234839",Arizona,EPSG:4326,"Tungsten Mine,",Boriana,",,,,,,pper,,,,pper,,,pper,,,,,,,","Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Vein tungsten,Breccia pipe molybdenum,Vein fluorite,Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL5993
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10198445,https://mrdata.usgs.gov/mrds,10198445,Nevada,EPSG:4326,"",Ben Jackson Danner,",","Greisen tungsten- molybdenum±Bi,Oxidized intrusion- related gold,Skarn gold ± copper ± tungsten",GEO,ALL5994
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10165677,https://mrdata.usgs.gov/mrds,10165677,California,EPSG:4326,"Morris Gill Tungsten Prospect,Vernon Gill Tungsten Mine",Gill  s,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL5995
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10037322,https://mrdata.usgs.gov/mrds,10037322,Nevada,EPSG:4326,"186-193,Canary Yellow Mine,Usbm Sample Localities",Queen,",","Porphyry tungsten,Vein tungsten",GEO,ALL5996
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10091228,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10017306,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10017531,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10017520,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10017297,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10091282,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10017524,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10091012,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10017313,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10017299,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10017319",https://mrdata.usgs.gov/mrds,"10091012,10017297,10017299,10017306,10091228,10017319,10017520,10017313,10017531,10091282,10017524",Colorado,EPSG:4326,"",Unknown,",,","Vein tungsten,Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Greisen tungsten- molybdenum±Bi,Epizonal orogenic gold,Greisen tungsten- molybdenum±Bi,Hypozonal orogenic gold",GEO,ALL5997
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10246571,https://mrdata.usgs.gov/mrds,10246571,Nevada,EPSG:4326,"",Ansonia,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL5998
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10045918,https://mrdata.usgs.gov/mrds,10045918,Nevada,EPSG:4326,"808,NBMG Sample Sites 807,Swartz,Ad,809,Mdm Claims",Schwartz,",,pper,,,","Skarn tungsten ± Mo,Vein tungsten",GEO,ALL5999
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10094545,https://mrdata.usgs.gov/mrds,10094545,Colorado,EPSG:4326,West Deposit,West Ranch,"",Skarn tungsten ± Mo,GEO,ALL6000
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035362,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10140768",https://mrdata.usgs.gov/mrds,"10035362,10140768",California,EPSG:4326,"Celestial,",Celestial,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten,Skarn tungsten ± Mo",GEO,ALL6001
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035157,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212367",https://mrdata.usgs.gov/mrds,"10212367,10035157",California,EPSG:4326,",Yaney",Yaney,",","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL6002
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070220,https://mrdata.usgs.gov/mrds,10070220,Idaho,EPSG:4326,Mountain Queen,Queen,",,pper,","Skarn copper,Vein copper",GEO,ALL6004
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10102473,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10282735",https://mrdata.usgs.gov/mrds,"10102473,10282735",Arizona,EPSG:4326,"",Rastar s,",,","Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Vein tungsten",GEO,ALL6005
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10014335,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10198007",https://mrdata.usgs.gov/mrds,"10014335,10198007",Nevada,EPSG:4326,",Four Point,Charlotte,Yakima",Piedmont,",,","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi",GEO,ALL6006
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10209430,https://mrdata.usgs.gov/mrds,10209430,Arizona,EPSG:4326,Tilton 1-4,Black Beauty,"","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL6007
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10003167,https://mrdata.usgs.gov/mrds,10003167,Alaska,EPSG:4326,"",Bonanza  Placer,",,","Fluvial placer gold,Shoreline placer gold",GEO,ALL6009
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008558,https://mrdata.usgs.gov/mrds,10008558,California,EPSG:4326,Jackrabbit,El Diablo,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL6010
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10301728,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055898,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097173,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10107716",https://mrdata.usgs.gov/mrds,"10097173,10107716,10301728,10055898",Washington,EPSG:4326,"",Leaf,",,,,,,,,","Epizonal orogenic antimony ± gold,Greisen tungsten- molybdenum±Bi,Orogenic silver-lead- zinc-copper- antimony,Orogenic silver-lead- zinc-copper- antimony,Vein tin polymetallic,Epizonal orogenic antimony ± gold,Orogenic silver-lead- zinc-copper- antimony,Epizonal orogenic antimony ± gold",GEO,ALL6012
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10022789,https://mrdata.usgs.gov/mrds,10022789,Montana,EPSG:4326,"",Mary Mark Lode,",,,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL6013
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10233225,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009530,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10094066,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308932,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10135733",https://mrdata.usgs.gov/mrds,"10009530,10094066,10308932,10135733,10233225",Alaska,EPSG:4326,"Nelson Gulch,Nugget,Coffee,Irish,Nome,Lucky Shot,Good,,Donald H,Kim Ass,H,River Ass,N,Hale,S Ass,Hawk Mine","Rocky Mountain,ffee",",,,,,","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Fluvial placer gold,Fluvial placer tin,Fluvial placer tungsten,Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Vein tungsten,Fluvial placer gold,Shoreline placer gold",GEO,ALL6014
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008668,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10139431",https://mrdata.usgs.gov/mrds,"10008668,10139431",California,EPSG:4326,"",Lone Pine,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL6017
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10080126,https://mrdata.usgs.gov/mrds,10080126,Virginia,EPSG:4326,"",Burwell,",,,,pper,","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL6018
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085753,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10178355",https://mrdata.usgs.gov/mrds,"10178355,10085753",Texas,EPSG:4326,"","Cave Peak,Cave Peak",",,,pper,,,,,pper,,","Breccia pipe molybdenum,Climax-type porphyry molybdenum,Low-fluorine porphyry molybdenum,Breccia pipe molybdenum,Climax-type porphyry molybdenum",GEO,ALL6019
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10236747,https://mrdata.usgs.gov/mrds,10236747,California,EPSG:4326,"",Pigeon  Millsite,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL6022
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10141704,https://mrdata.usgs.gov/mrds,10141704,Colorado,EPSG:4326,"",Dozer,"",Vein tungsten,GEO,ALL6023
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10295420,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10014367",https://mrdata.usgs.gov/mrds,"10014367,10295420",Nevada,EPSG:4326,",Blue Bell Mine",Durfee,"pper,,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Skarn tungsten ± Mo",GEO,ALL6026
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10174156,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10037417",https://mrdata.usgs.gov/mrds,"10174156,10037417",Nevada,EPSG:4326,"",Lemr,",,,pper,","Skarn tungsten ± Mo,Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi",GEO,ALL6027
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10208374,https://mrdata.usgs.gov/mrds,10208374,Montana,EPSG:4326,"",y Jack,",","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL6029
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10062094,https://mrdata.usgs.gov/mrds,10062094,Arizona,EPSG:4326,Higgins Estate,Allen,"pper,,","Greisen tungsten- molybdenum±Bi,Replacement fluorite,Vein fluorite",GEO,ALL6030
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10121193,https://mrdata.usgs.gov/mrds,10121193,Maine,EPSG:4326,"",Partridge Peak,"",Greisen tungsten- molybdenum±Bi,GEO,ALL6032
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10148403,https://mrdata.usgs.gov/mrds,10148403,Montana,EPSG:4326,"",Key,",,","Greisen tungsten- molybdenum±Bi,Oxidized intrusion- related gold,Reduced intrusion- related gold",GEO,ALL6033
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10259579,https://mrdata.usgs.gov/mrds,10259579,Arizona,EPSG:4326,Tungsten 1 And2ms 4190a Unpatented,"","","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL6035
